2025-12-02T00:14:52+00:00
Running ./benchmark_runner
Run on (8 X 3698.55 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 1.34, 1.79, 2.04
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","BadCharTable_Bytes","ComparisonsPerChar","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"len64_GC0.200000_E0.300000_obsGC0.046875_obsE1.254120_#0/BoyerMoore",124,27788.9,13933.4,us,2.68654e+06,,,,,2112,2048,0.211799,0,64,64,983096
"len64_GC0.200000_E1.100000_obsGC0.046875_obsE1.268956_#0/BoyerMoore",47,13828.8,13817.1,us,7.14759e+06,,,,,2112,2048,0.480361,0,64,64,2.22967e+06
"len64_GC0.200000_E1.900000_obsGC0.312500_obsE1.886960_#0/BoyerMoore",30,19489.6,19488.3,us,7.93922e+06,,,,,2112,2048,0.87315,0,64,64,4.05286e+06
"len64_GC0.500000_E0.300000_obsGC0.531250_obsE1.799483_#0/BoyerMoore",66,11081.2,11079.7,us,6.34746e+06,,,,,2112,2048,0.47619,0,64,64,2.21031e+06
"len64_GC0.500000_E1.100000_obsGC0.437500_obsE1.796125_#0/BoyerMoore",38,17731.4,17729.2,us,6.8897e+06,,,,,2112,2048,0.674536,0,64,64,3.13096e+06
"len64_GC0.500000_E1.900000_obsGC0.468750_obsE1.985835_#0/BoyerMoore",34,21281.6,21279.7,us,6.41546e+06,,,,,2112,2048,0.74758,0,64,64,3.47001e+06
"len64_GC0.800000_E0.300000_obsGC0.937500_obsE1.313437_#0/BoyerMoore",75,8817.57,8816.85,us,7.01936e+06,,,,,2112,2048,0.311357,0,64,64,1.44521e+06
"len64_GC0.800000_E1.100000_obsGC0.937500_obsE1.318721_#0/BoyerMoore",52,13416.2,13412.7,us,6.65507e+06,,,,,2112,2048,0.440842,0,64,64,2.04624e+06
"len64_GC0.800000_E1.900000_obsGC0.765625_obsE1.782737_#0/BoyerMoore",41,17663.8,17661.5,us,6.41004e+06,,,,,2112,2048,0.581772,0,64,64,2.70038e+06
"len128_GC0.200000_E0.300000_obsGC0.117188_obsE1.466514_#0/BoyerMoore",58,11643.5,11641.5,us,6.8744e+06,,,,,2176,2048,0.418063,0,128,128,1.9405e+06
