2025-12-02T00:55:36+00:00
Running ./benchmark_runner
Run on (8 X 2574.66 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 3.28, 4.79, 3.60
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","BadCharTable_Bytes","ComparisonsPerChar","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"len64_GC0.200000_E0.300000_obsGC0.046875_obsE1.254120_#0/BoyerMoore",116,5310.88,5304.7,us,7.54317e+06,,,,,2112,2048,0.211799,0,64,64,983096
"len64_GC0.200000_E1.100000_obsGC0.046875_obsE1.268956_#0/BoyerMoore",60,10931.2,10930,us,7.07781e+06,,,,,2112,2048,0.480361,0,64,64,2.22967e+06
"len64_GC0.200000_E1.900000_obsGC0.312500_obsE1.886960_#0/BoyerMoore",37,21352.1,21349.4,us,5.87605e+06,,,,,2112,2048,0.87315,0,64,64,4.05286e+06
"len64_GC0.500000_E0.300000_obsGC0.531250_obsE1.799483_#0/BoyerMoore",58,12953.8,12952.2,us,6.17876e+06,,,,,2112,2048,0.47619,0,64,64,2.21031e+06
"len64_GC0.500000_E1.100000_obsGC0.437500_obsE1.796125_#0/BoyerMoore",37,20070.6,20061,us,6.25342e+06,,,,,2112,2048,0.674536,0,64,64,3.13096e+06
"len64_GC0.500000_E1.900000_obsGC0.468750_obsE1.985835_#0/BoyerMoore",31,22508.5,22503.6,us,6.65363e+06,,,,,2112,2048,0.74758,0,64,64,3.47001e+06
"len64_GC0.800000_E0.300000_obsGC0.937500_obsE1.313437_#0/BoyerMoore",74,9406.46,9404.74,us,6.66951e+06,,,,,2112,2048,0.311357,0,64,64,1.44521e+06
"len64_GC0.800000_E1.100000_obsGC0.937500_obsE1.318721_#0/BoyerMoore",49,13188.9,13185,us,7.18448e+06,,,,,2112,2048,0.440842,0,64,64,2.04624e+06
"len64_GC0.800000_E1.900000_obsGC0.765625_obsE1.782737_#0/BoyerMoore",43,16419.9,16413.7,us,6.57654e+06,,,,,2112,2048,0.581772,0,64,64,2.70038e+06
"len128_GC0.200000_E0.300000_obsGC0.117188_obsE1.466514_#0/BoyerMoore",64,10528.8,10527.4,us,6.88926e+06,,,,,2176,2048,0.418063,0,128,128,1.9405e+06
"len128_GC0.200000_E1.100000_obsGC0.117188_obsE1.484135_#0/BoyerMoore",57,13652.2,13642.6,us,5.96901e+06,,,,,2176,2048,0.48183,0,128,128,2.23649e+06
"len128_GC0.200000_E1.900000_obsGC0.234375_obsE1.778752_#0/BoyerMoore",47,14396.8,14393.9,us,6.86115e+06,,,,,2176,2048,0.520169,0,128,128,2.41444e+06
