2025-12-02T00:33:41+00:00
Running ./benchmark_runner
Run on (8 X 3699.96 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 0.97, 1.56, 2.06
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","BadCharTable_Bytes","ComparisonsPerChar","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"len64_GC0.200000_E0.300000_obsGC0.046875_obsE1.254120_#0/BoyerMoore",117,5541.3,5540.36,us,7.16059e+06,,,,,2112,2048,0.211799,0,64,64,983096
"len64_GC0.200000_E1.100000_obsGC0.046875_obsE1.268956_#0/BoyerMoore",67,10335.3,10332.9,us,6.70464e+06,,,,,2112,2048,0.480361,0,64,64,2.22967e+06
"len64_GC0.200000_E1.900000_obsGC0.312500_obsE1.886960_#0/BoyerMoore",31,19369.4,19364.7,us,7.73214e+06,,,,,2112,2048,0.87315,0,64,64,4.05286e+06
"len64_GC0.500000_E0.300000_obsGC0.531250_obsE1.799483_#0/BoyerMoore",65,10539.2,10537.2,us,6.77698e+06,,,,,2112,2048,0.47619,0,64,64,2.21031e+06
"len64_GC0.500000_E1.100000_obsGC0.437500_obsE1.796125_#0/BoyerMoore",48,17011.7,17007.6,us,5.68575e+06,,,,,2112,2048,0.674536,0,64,64,3.13096e+06
"len64_GC0.500000_E1.900000_obsGC0.468750_obsE1.985835_#0/BoyerMoore",34,18439.5,18435.1,us,7.40541e+06,,,,,2112,2048,0.74758,0,64,64,3.47001e+06
"len64_GC0.800000_E0.300000_obsGC0.937500_obsE1.313437_#0/BoyerMoore",93,7334.73,7332.86,us,6.80638e+06,,,,,2112,2048,0.311357,0,64,64,1.44521e+06
"len64_GC0.800000_E1.100000_obsGC0.937500_obsE1.318721_#0/BoyerMoore",70,9897.55,9895.67,us,6.70084e+06,,,,,2112,2048,0.440842,0,64,64,2.04624e+06
"len64_GC0.800000_E1.900000_obsGC0.765625_obsE1.782737_#0/BoyerMoore",55,12928.2,12925.4,us,6.52929e+06,,,,,2112,2048,0.581772,0,64,64,2.70038e+06
"len128_GC0.200000_E0.300000_obsGC0.117188_obsE1.466514_#0/BoyerMoore",71,9256.95,9254.6,us,7.06409e+06,,,,,2176,2048,0.418063,0,128,128,1.9405e+06
"len128_GC0.200000_E1.100000_obsGC0.117188_obsE1.484135_#0/BoyerMoore",64,11292.1,11289.5,us,6.42421e+06,,,,,2176,2048,0.48183,0,128,128,2.23649e+06
"len128_GC0.200000_E1.900000_obsGC0.234375_obsE1.778752_#0/BoyerMoore",50,12099.1,12095.9,us,7.67473e+06,,,,,2176,2048,0.520169,0,128,128,2.41444e+06
"len128_GC0.500000_E0.300000_obsGC0.570312_obsE1.901389_#0/BoyerMoore",36,19769.4,19766,us,6.52306e+06,,,,,2176,2048,0.884163,0,128,128,4.10398e+06
"len128_GC0.500000_E1.100000_obsGC0.453125_obsE1.884144_#0/BoyerMoore",44,14172.5,14170.5,us,7.4445e+06,,,,,2176,2048,0.620285,0,128,128,2.87915e+06
"len128_GC0.500000_E1.900000_obsGC0.531250_obsE1.992467_#0/BoyerMoore",45,16595.1,16591.6,us,6.21687e+06,,,,,2176,2048,0.737462,0,128,128,3.42304e+06
"len128_GC0.800000_E0.300000_obsGC0.898438_obsE1.467590_#0/BoyerMoore",55,11692.9,11690.5,us,7.21903e+06,,,,,2176,2048,0.531115,0,128,128,2.46525e+06
"len128_GC0.800000_E1.100000_obsGC0.898438_obsE1.428331_#0/BoyerMoore",174,4044.08,4043.29,us,6.59763e+06,,,,,2176,2048,0.195317,0,128,128,906594
