2025-12-02T01:03:58+00:00
Running ./benchmark_runner
Run on (8 X 1072.71 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 0.98, 5.95, 5.59
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","BadCharTable_Bytes","ComparisonsPerChar","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"len64_GC0.200000_E0.300000_obsGC0.046875_obsE1.254120_#0/BoyerMoore",110,6226.88,6219.84,us,6.78423e+06,,,,,2112,2048,0.211799,0,64,64,983096
"len64_GC0.200000_E1.100000_obsGC0.046875_obsE1.268956_#0/BoyerMoore",51,12804.8,12789.3,us,7.11633e+06,,,,,2112,2048,0.480361,0,64,64,2.22967e+06
"len64_GC0.200000_E1.900000_obsGC0.312500_obsE1.886960_#0/BoyerMoore",31,24441.9,24411.4,us,6.13365e+06,,,,,2112,2048,0.87315,0,64,64,4.05286e+06
"len64_GC0.500000_E0.300000_obsGC0.531250_obsE1.799483_#0/BoyerMoore",49,13217.1,13201.8,us,7.17533e+06,,,,,2112,2048,0.47619,0,64,64,2.21031e+06
"len64_GC0.500000_E1.100000_obsGC0.437500_obsE1.796125_#0/BoyerMoore",32,19253.3,19190.3,us,7.55859e+06,,,,,2112,2048,0.674536,0,64,64,3.13096e+06
"len64_GC0.500000_E1.900000_obsGC0.468750_obsE1.985835_#0/BoyerMoore",31,21453,21410.2,us,6.99343e+06,,,,,2112,2048,0.74758,0,64,64,3.47001e+06
"len64_GC0.800000_E0.300000_obsGC0.937500_obsE1.313437_#0/BoyerMoore",79,8449.21,8419.23,us,6.97868e+06,,,,,2112,2048,0.311357,0,64,64,1.44521e+06
"len64_GC0.800000_E1.100000_obsGC0.937500_obsE1.318721_#0/BoyerMoore",58,12203.5,12177.3,us,6.57196e+06,,,,,2112,2048,0.440842,0,64,64,2.04624e+06
"len64_GC0.800000_E1.900000_obsGC0.765625_obsE1.782737_#0/BoyerMoore",45,16059.2,16012.6,us,6.44165e+06,,,,,2112,2048,0.581772,0,64,64,2.70038e+06
"len128_GC0.200000_E0.300000_obsGC0.117188_obsE1.466514_#0/BoyerMoore",64,11067.4,11063.1,us,6.55565e+06,,,,,2176,2048,0.418063,0,128,128,1.9405e+06
"len128_GC0.200000_E1.100000_obsGC0.117188_obsE1.484135_#0/BoyerMoore",48,13988.2,13982.4,us,6.91592e+06,,,,,2176,2048,0.48183,0,128,128,2.23649e+06
