snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ChosenAlgorithm,ComparisonsPerChar,LPS_Bytes,MaskTable_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
44,1000,3867210,systematic,0.503,1.9975,38,20507.2,20506.2,us,5956660.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,37,18676.7,18676.6,us,6716960.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,40,18052.7,18051.8,us,6428250.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,38,18228.1,18227.0,us,6701540.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,39,18332.4,18332.5,us,6492110.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,33,19143.2,19143.3,us,7347530.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,39,17997.0,17997.1,us,6613100.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,39,18579.3,18579.0,us,6405980.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,39,18410.6,18409.1,us,6465100.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,38,17948.0,17947.0,us,6806090.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,38,18458.1,18458.5,us,6617470.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,38,18030.3,18030.3,us,6774650.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,38,18149.9,18149.9,us,6730000.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,39,20083.5,20083.1,us,5926210.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,39,18352.9,18352.6,us,6485000.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,39,18199.6,18200.0,us,6539400.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,39,17962.9,17962.2,us,6625940.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
44,1000,3867210,systematic,0.503,1.9975,38,18481.2,18481.6,us,6609200.0,,,,,3048,2048,1,0.792302,0,0,1,1000,1000,3677590.0
