length,gc,entropy,obs_gc,obs_entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,MaskTable_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
64,0.8,0.3,0.9375,1.313437,117.0,5348.27,5347.66,us,7418620.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,121.0,5281.35,5281.0,us,7263920.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,112.0,5798.28,5798.2,us,7147620.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,118.0,5309.33,5308.57,us,7409920.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,114.0,5311.81,5311.48,us,7665710.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,123.0,5333.54,5333.47,us,7075510.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,112.0,5554.08,5553.69,us,7462310.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,110.0,5602.96,5602.51,us,7531770.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,111.0,6173.44,6172.45,us,6774730.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,99.0,5654.39,5653.82,us,8292680.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,106.0,6120.19,6119.03,us,7156230.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,102.0,6079.7,6078.84,us,7486030.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,116.0,5669.24,5668.18,us,7059450.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,97.0,5350.05,5349.62,us,8944950.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,119.0,6483.17,6481.94,us,6017570.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,116.0,6082.35,6081.56,us,6579600.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,117.0,5479.48,5478.54,us,7241380.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,103.0,5673.48,5672.26,us,7944740.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,112.0,5721.91,5721.49,us,7243450.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,119.0,5813.28,5812.49,us,6710630.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,117.0,5395.29,5394.79,us,7353800.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,120.0,5625.64,5624.92,us,6876620.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,115.0,5343.0,5341.99,us,7555640.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,99.0,6557.84,6556.75,us,7150710.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,101.0,5551.01,5550.71,us,8279470.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,106.0,5650.25,5649.55,us,7750920.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,111.0,5657.88,5657.62,us,7391210.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,97.0,5895.48,5893.2,us,8119870.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,106.0,5678.48,5677.97,us,7712120.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,99.0,6534.82,6533.47,us,7176180.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,117.0,6059.59,6058.97,us,6547680.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,101.0,5781.25,5779.97,us,7951070.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,117.0,6286.1,6285.49,us,6311720.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,115.0,5399.71,5399.14,us,7475670.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,95.0,6909.88,6909.3,us,7071550.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,94.0,5857.7,5857.16,us,8430590.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,114.0,6585.67,6584.78,us,6183380.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,108.0,6796.68,6777.0,us,6341780.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,111.0,5863.49,5863.5,us,7131700.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,104.0,5949.6,5948.87,us,7502480.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,113.0,5730.21,5729.76,us,7168980.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,108.0,5693.82,5693.04,us,7549260.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,115.0,5686.13,5685.5,us,7099150.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.8,0.3,0.9375,1.313437,117.0,5315.72,5315.81,us,7463070.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
