length,gc,entropy,obs_gc,obs_entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,MaskTable_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
64,0.5,1.9,0.46875,1.985835,119.0,5282.27,5281.82,us,7384850.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,131.0,5403.32,5402.69,us,6558300.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,110.0,5841.99,5841.15,us,7224060.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,119.0,5333.5,5332.72,us,7314370.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,116.0,5330.62,5329.87,us,7507550.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,118.0,5321.59,5321.42,us,7392020.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,110.0,5759.15,5758.53,us,7327720.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,100.0,6693.12,6691.79,us,6936340.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,100.0,6059.94,6059.55,us,7660060.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,113.0,6941.0,6940.0,us,5918810.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,106.0,5844.91,5844.25,us,7492690.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,107.0,6010.76,6010.06,us,7217880.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,117.0,5429.74,5429.32,us,7307040.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,116.0,5586.61,5585.82,us,7163530.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,110.0,6247.49,6247.35,us,6754350.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,115.0,5488.3,5488.17,us,7354400.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,101.0,5701.93,5701.23,us,8060880.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,116.0,6112.64,6112.09,us,6546740.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,116.0,6073.98,6073.71,us,6588100.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,114.0,5544.51,5544.05,us,7344140.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,117.0,6127.91,6127.79,us,6474150.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,115.0,5360.94,5360.7,us,7529280.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,119.0,5414.81,5414.51,us,7203880.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,105.0,5981.99,5982.02,us,7389850.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,107.0,6294.76,6294.02,us,6892240.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,114.0,6667.43,6665.57,us,6108440.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,112.0,5577.29,5576.47,us,7431810.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,107.0,5887.46,5886.87,us,7368930.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,108.0,6421.54,6420.46,us,6693950.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,110.0,6185.07,6184.41,us,6823100.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,121.0,5411.69,5411.3,us,7089010.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,117.0,5716.07,5715.54,us,6941110.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,111.0,5409.26,5408.59,us,7731530.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,119.0,5946.1,5940.07,us,6566500.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,104.0,6781.3,6737.47,us,6624340.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,108.0,6258.79,6254.5,us,6871570.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,124.0,6066.42,6058.63,us,6178410.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,100.0,6883.39,6866.14,us,6760210.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,109.0,5775.37,5774.77,us,7374140.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,116.0,5836.02,5834.58,us,6858120.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,115.0,5278.64,5278.0,us,7647250.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,107.0,5916.04,5915.61,us,7333130.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,101.0,6087.51,6086.94,us,7550090.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,119.0,5351.31,5351.04,us,7289320.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,96.0,6431.88,6423.21,us,7527470.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,118.0,5351.34,5351.05,us,7351080.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,116.0,5577.24,5577.08,us,7174770.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,94.0,6468.88,6458.03,us,7646190.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,111.0,6029.23,6029.19,us,6935710.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
64,0.5,1.9,0.46875,1.985835,111.0,6372.64,6365.26,us,6569510.0,,,,,2112.0,2.0,2048.0,0.0,64.0,64.0,9283300.0
