length,gc,entropy,obs_gc,obs_entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
64,0.200000,0.300000,0.046875,1.254120,130,4948.74,4948.4,us,7215470.0,,,,,2112,2048,0.211799,0,64,64,983096.0
64,0.200000,1.100000,0.046875,1.268956,59,11610.5,11588.9,us,6788590.0,,,,,2112,2048,0.480361,0,64,64,2229670.0
64,0.200000,1.900000,0.312500,1.886960,36,18700.1,18698.5,us,6895460.0,,,,,2112,2048,0.87315,0,64,64,4052860.0
64,0.500000,0.300000,0.531250,1.799483,58,11159.5,11159.0,us,7171630.0,,,,,2112,2048,0.47619,0,64,64,2210310.0
64,0.500000,1.100000,0.437500,1.796125,45,14811.6,14809.6,us,6964920.0,,,,,2112,2048,0.674536,0,64,64,3130960.0
64,0.500000,1.900000,0.468750,1.985835,39,16928.9,16927.2,us,7031090.0,,,,,2112,2048,0.74758,0,64,64,3470010.0
64,0.800000,0.300000,0.937500,1.313437,90,6687.44,6687.04,us,7712520.0,,,,,2112,2048,0.311357,0,64,64,1445210.0
64,0.800000,1.100000,0.937500,1.318721,62,9723.85,9723.59,us,7699350.0,,,,,2112,2048,0.440842,0,64,64,2046240.0
64,0.800000,1.900000,0.765625,1.782737,52,12465.7,12465.0,us,7161070.0,,,,,2112,2048,0.581772,0,64,64,2700380.0
128,0.200000,0.300000,0.117188,1.466514,68,8723.08,8722.09,us,7826060.0,,,,,2176,2048,0.418063,0,128,128,1940500.0
128,0.200000,1.100000,0.117188,1.484135,62,10420.7,10420.0,us,7184810.0,,,,,2176,2048,0.48183,0,128,128,2236490.0
128,0.200000,1.900000,0.234375,1.778752,56,10990.8,10990.2,us,7541880.0,,,,,2176,2048,0.520169,0,128,128,2414440.0
128,0.500000,0.300000,0.570312,1.901389,34,19686.6,19682.1,us,6936210.0,,,,,2176,2048,0.884163,0,128,128,4103980.0
128,0.500000,1.100000,0.453125,1.884144,46,13685.3,13685.3,us,7373290.0,,,,,2176,2048,0.620285,0,128,128,2879150.0
128,0.500000,1.900000,0.531250,1.992467,43,15330.3,15328.3,us,7042220.0,,,,,2176,2048,0.737462,0,128,128,3423040.0
128,0.800000,0.300000,0.898438,1.467590,53,11732.0,11730.8,us,7465650.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.800000,1.100000,0.898438,1.428331,169,4088.6,4088.32,us,6718020.0,,,,,2176,2048,0.195317,0,128,128,906594.0
128,0.800000,1.900000,0.781250,1.756171,39,16437.0,16433.9,us,7242130.0,,,,,2176,2048,0.755914,0,128,128,3508690.0
256,0.200000,0.300000,0.128906,1.525262,87,7195.62,7194.88,us,7415320.0,,,,,2304,2048,0.335112,0,256,256,1555480.0
256,0.200000,1.100000,0.113281,1.509625,168,4001.15,4000.92,us,6905640.0,,,,,2304,2048,0.185637,0,256,256,861663.0
256,0.200000,1.900000,0.242188,1.798427,54,11857.3,11856.1,us,7249990.0,,,,,2304,2048,0.574335,0,256,256,2665860.0
256,0.500000,0.300000,0.492188,1.965017,54,11386.2,11385.6,us,7549580.0,,,,,2304,2048,0.520789,0,256,256,2417320.0
256,0.500000,1.100000,0.503906,1.954405,47,14097.7,14096.3,us,7006000.0,,,,,2304,2048,0.656419,0,256,256,3046870.0
256,0.500000,1.900000,0.460938,1.992467,35,18412.0,18411.2,us,7203150.0,,,,,2304,2048,0.850135,0,256,256,3946030.0
256,0.800000,0.300000,0.863281,1.571812,56,11122.5,11122.0,us,7452460.0,,,,,2304,2048,0.528897,0,256,256,2454960.0
256,0.800000,1.100000,0.875000,1.528614,64,9096.73,9096.18,us,7973210.0,,,,,2304,2048,0.418345,0,256,256,1941810.0
256,0.800000,1.900000,0.738281,1.828935,63,9747.21,9746.2,us,7559560.0,,,,,2304,2048,0.441773,0,256,256,2050560.0
512,0.200000,0.300000,0.152344,1.611668,81,7301.61,7301.32,us,7848490.0,,,,,2560,2048,0.331337,0,512,512,1537950.0
512,0.200000,1.100000,0.148438,1.603163,83,7465.99,7465.3,us,7491130.0,,,,,2560,2048,0.34461,0,512,512,1599560.0
512,0.200000,1.900000,0.232422,1.781338,87,6962.58,6962.42,us,7662900.0,,,,,2560,2048,0.325785,0,512,512,1512180.0
512,0.500000,0.300000,0.572266,1.976095,46,13594.1,13593.8,us,7422930.0,,,,,2560,2048,0.626755,0,512,512,2909180.0
512,0.500000,1.100000,0.562500,1.983277,30,21602.3,21601.1,us,7162680.0,,,,,2560,2048,1.00377,0,512,512,4659160.0
512,0.500000,1.900000,0.511719,1.998626,48,13383.4,13383.0,us,7225670.0,,,,,2560,2048,0.612968,0,512,512,2845180.0
512,0.800000,0.300000,0.857422,1.590210,29,22364.6,22363.2,us,7157150.0,,,,,2560,2048,1.0622,0,512,512,4930360.0
512,0.800000,1.100000,0.853516,1.599118,52,12213.6,12213.1,us,7308780.0,,,,,2560,2048,0.567323,0,512,512,2633310.0
512,0.800000,1.900000,0.783203,1.753650,43,14756.6,14756.1,us,7315320.0,,,,,2560,2048,0.688368,0,512,512,3195160.0
1000,0.200000,0.300000,0.164000,1.640311,96,6681.58,6681.38,us,7236610.0,,,,,3048,2048,0.309589,0,1000,1000,1437010.0
1000,0.200000,1.100000,0.164000,1.638732,71,8336.58,8335.82,us,7842710.0,,,,,3048,2048,0.40504,0,1000,1000,1880060.0
1000,0.200000,1.900000,0.221000,1.758635,37,17867.4,17865.2,us,7022030.0,,,,,3048,2048,0.827855,0,1000,1000,3842610.0
1000,0.500000,0.300000,0.516000,1.985681,41,15965.8,15964.9,us,7091230.0,,,,,3048,2048,0.721604,0,1000,1000,3349430.0
1000,0.500000,1.100000,0.565000,1.985172,38,17233.8,17233.2,us,7088000.0,,,,,3048,2048,0.808006,0,1000,1000,3750480.0
1000,0.500000,1.900000,0.489000,1.997610,43,15007.8,15007.8,us,7192630.0,,,,,3048,2048,0.683343,0,1000,1000,3171840.0
1000,0.800000,0.300000,0.844000,1.622990,59,10582.0,10581.2,us,7435050.0,,,,,3048,2048,0.49358,0,1000,1000,2291030.0
1000,0.800000,1.100000,0.836000,1.641368,59,10077.0,10076.4,us,7807560.0,,,,,3048,2048,0.479445,0,1000,1000,2225420.0
1000,0.800000,1.900000,0.781000,1.756623,48,13422.6,13422.0,us,7204690.0,,,,,3048,2048,0.623322,0,1000,1000,2893240.0
2000,0.200000,0.300000,0.178500,1.674733,76,7950.61,7950.1,us,7682220.0,,,,,4048,2048,0.362042,0,2000,2000,1680470.0
2000,0.200000,1.100000,0.177500,1.673787,69,9162.63,9162.32,us,7342060.0,,,,,4048,2048,0.417176,0,2000,2000,1936390.0
2000,0.200000,1.900000,0.221000,1.761426,60,10030.0,10023.7,us,7717800.0,,,,,4048,2048,0.44006,0,2000,2000,2042610.0
2000,0.500000,0.300000,0.479000,1.993994,43,15365.1,15363.6,us,7026050.0,,,,,4048,2048,0.694465,0,2000,2000,3223460.0
2000,0.500000,1.100000,0.470500,1.994714,33,19701.1,19698.8,us,7140330.0,,,,,4048,2048,0.940495,0,2000,2000,4365450.0
2000,0.500000,1.900000,0.517500,1.998790,58,10911.9,10911.1,us,7334560.0,,,,,4048,2048,0.497591,0,2000,2000,2309640.0
2000,0.800000,0.300000,0.826000,1.666735,64,9326.96,9326.76,us,7776100.0,,,,,4048,2048,0.445452,0,2000,2000,2067630.0
2000,0.800000,1.100000,0.830500,1.655556,73,8431.81,8431.14,us,7541600.0,,,,,4048,2048,0.390733,0,2000,2000,1813650.0
2000,0.800000,1.900000,0.782500,1.755305,37,16696.0,16694.3,us,7514530.0,,,,,4048,2048,0.761675,0,2000,2000,3535430.0
