snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,MaskTable_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
41,1000,2320326,systematic,0.499,1.9992,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
