snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,MaskTable_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
1,64,257866,systematic,0.3906,1.9621,117.0,5474.18,5473.64,us,7247870.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,123.0,5356.21,5355.69,us,7046150.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,121.0,5316.37,5316.15,us,7215900.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,129.0,5336.44,5335.85,us,6743410.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,128.0,5311.21,5310.44,us,6828600.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,126.0,5386.93,5386.32,us,6839280.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,116.0,5337.63,5336.38,us,7498380.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,113.0,5509.2,5509.02,us,7456230.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,126.0,5360.12,5359.57,us,6873400.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,114.0,5304.19,5304.2,us,7676220.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,95.0,5867.12,5866.24,us,8328920.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,92.0,5760.64,5760.37,us,8758590.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,121.0,5333.03,5332.36,us,7193960.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,128.0,5321.7,5321.07,us,6814970.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,123.0,5351.33,5350.9,us,7052450.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,121.0,5630.96,5628.63,us,6815290.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,116.0,5361.77,5361.6,us,7463120.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,102.0,5758.79,5757.4,us,7903990.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,125.0,5371.37,5371.1,us,6913530.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,124.0,5291.74,5291.6,us,7073980.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,105.0,5302.74,5302.26,us,8337240.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,122.0,5647.73,5647.03,us,6737410.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,125.0,5565.05,5562.43,us,6675720.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,122.0,5287.42,5286.12,us,7197410.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,122.0,5347.9,5346.71,us,7115840.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,114.0,5517.67,5516.81,us,7380400.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,123.0,5441.75,5440.51,us,6936300.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,128.0,5257.77,5256.98,us,6898050.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,124.0,5270.19,5269.01,us,7104310.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
1,64,257866,systematic,0.3906,1.9621,105.0,5369.38,5368.24,us,8234770.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
