snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,MaskTable_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
9,64,4383722,systematic,0.3906,1.915,103.0,6226.21,6225.06,us,7239220.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,128.0,5372.71,5372.48,us,6749750.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,130.0,5314.51,5313.95,us,6719100.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,120.0,5440.16,5439.95,us,7110440.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,130.0,5362.81,5362.66,us,6658070.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,129.0,5283.57,5283.29,us,6810490.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,121.0,5461.43,5461.23,us,7024200.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,126.0,5317.52,5317.14,us,6928250.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,130.0,5329.5,5329.02,us,6700110.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,131.0,5456.69,5456.57,us,6493540.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,123.0,5359.42,5359.07,us,7041710.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,129.0,5336.79,5336.4,us,6742710.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,130.0,5348.02,5347.64,us,6676780.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,127.0,5335.34,5334.86,us,6850870.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,124.0,5563.93,5563.25,us,6728560.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,98.0,5905.64,5901.26,us,8026050.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,125.0,5363.76,5363.31,us,6923560.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,126.0,5306.16,5306.03,us,6942760.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,128.0,5300.31,5300.21,us,6841780.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,117.0,5333.49,5333.34,us,7438540.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,129.0,5311.19,5311.08,us,6774860.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,131.0,5515.57,5515.2,us,6424510.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,126.0,5432.05,5431.51,us,6782370.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,119.0,5353.79,5352.91,us,7286780.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,129.0,5381.12,5380.46,us,6687500.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,115.0,5398.87,5398.1,us,7477110.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,130.0,5340.69,5339.92,us,6686430.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
9,64,4383722,systematic,0.3906,1.915,133.0,5305.16,5304.47,us,6579290.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
