snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,MaskTable_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
5,64,2320794,systematic,0.5156,1.9816,116.0,5335.47,5334.92,us,7500440.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,121.0,5390.87,5390.59,us,7116240.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,128.0,5552.67,5552.34,us,6531100.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,110.0,5719.05,5718.34,us,7379210.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,110.0,5351.36,5351.29,us,7885360.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,121.0,5431.41,5430.96,us,7063350.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,124.0,5774.8,5774.15,us,6482800.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,126.0,5377.36,5376.85,us,6851320.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,122.0,5397.97,5397.65,us,7048690.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,126.0,5737.17,5736.81,us,6421430.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,127.0,5542.04,5541.65,us,6595220.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,129.0,5461.5,5460.87,us,6589020.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,127.0,5324.48,5323.87,us,6865010.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,119.0,5343.4,5343.06,us,7300220.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,122.0,5300.7,5300.28,us,7178180.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,117.0,5525.77,5523.42,us,7182560.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,126.0,5546.25,5545.9,us,6642480.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,127.0,5359.57,5359.16,us,6819810.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,122.0,6080.44,6079.24,us,6258400.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,129.0,5539.49,5538.79,us,6496330.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,109.0,5387.75,5387.47,us,7904260.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,128.0,5672.93,5669.67,us,6395940.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,131.0,5265.09,5264.91,us,6729930.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,106.0,5531.29,5529.29,us,7919500.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,97.0,5502.82,5501.26,us,8698390.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
5,64,2320794,systematic,0.5156,1.9816,115.0,5687.23,5685.73,us,7098860.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
