snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,MaskTable_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
6,64,2836526,systematic,0.4219,1.9816,118.0,5309.68,5309.38,us,7408780.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,123.0,5520.53,5520.16,us,6836210.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,125.0,5910.14,5909.65,us,6283490.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,129.0,5644.96,5644.25,us,6374950.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,130.0,5565.44,5564.99,us,6416010.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,124.0,5687.58,5687.15,us,6581980.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,128.0,5307.04,5306.64,us,6833490.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,118.0,5388.63,5388.55,us,7299930.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,132.0,5272.58,5272.43,us,6669410.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,130.0,5407.99,5407.81,us,6602490.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,127.0,6034.78,6034.2,us,6056890.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,127.0,5289.92,5289.48,us,6909650.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,121.0,5371.9,5371.77,us,7141180.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,129.0,5720.8,5717.09,us,6293730.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,128.0,5322.92,5322.32,us,6813370.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,119.0,5936.83,5930.63,us,6576950.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,123.0,5267.37,5267.08,us,7164690.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,123.0,5436.78,5436.47,us,6941450.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,97.0,5884.26,5880.95,us,8136800.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,129.0,5797.19,5795.22,us,6208870.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
6,64,2836526,systematic,0.4219,1.9816,125.0,5447.04,5446.51,us,6817800.0,,,,,2112.0,2.0,2048.0,1.0,64.0,64.0,9283300.0
