snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ChosenAlgorithm,ComparisonsPerChar,LPS_Bytes,MaskTable_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
01,64,257866,systematic,0.3906,1.9621,120,5406.23,5405.84,us,7155300.0,,,,,2112,0,3,2.0,0,2048,1,64,64,9283300.0
02,64,773598,systematic,0.6094,1.9645,111,5341.46,5341.25,us,7829010.0,,,,,2112,0,3,2.0,0,2048,1,64,64,9283300.0
03,64,1289330,systematic,0.4688,1.9079,115,5362.78,5361.77,us,7527780.0,,,,,2112,0,3,2.0,0,2048,1,64,64,9283300.0
04,64,1805062,systematic,0.4688,1.9576,116,5382.53,5381.62,us,7435350.0,,,,,2112,0,3,2.0,0,2048,1,64,64,9283300.0
05,64,2320794,systematic,0.5156,1.9816,112,5344.73,5344.46,us,7754450.0,,,,,2112,0,3,2.0,0,2048,1,64,64,9283300.0
06,64,2836526,systematic,0.4219,1.9816,113,5338.94,5338.48,us,7694430.0,,,,,2112,0,3,2.0,0,2048,1,64,64,9283300.0
07,64,3352258,systematic,0.5781,1.9691,116,5287.23,5286.6,us,7569000.0,,,,,2112,0,3,2.0,0,2048,1,64,64,9283300.0
08,64,3867990,systematic,0.5312,1.9362,112,5278.15,5277.87,us,7852290.0,,,,,2112,0,3,2.0,0,2048,1,64,64,9283300.0
09,64,4383722,systematic,0.3906,1.9150,116,5288.37,5287.77,us,7567310.0,,,,,2112,0,3,2.0,0,2048,1,64,64,9283300.0
10,128,257862,systematic,0.3984,1.9681,35,20127.2,20124.8,us,6589810.0,,,,,2176,2048,1,0.879555,0,0,1,128,128,4082590.0
11,128,773586,systematic,0.6094,1.9533,32,23998.7,23995.2,us,6045030.0,,,,,2176,2048,1,0.875231,0,0,1,128,128,4062520.0
12,128,1289310,systematic,0.4453,1.9489,42,15256.3,15251.1,us,7246390.0,,,,,2176,2048,1,0.572553,0,0,1,128,128,2657590.0
13,128,1805034,systematic,0.4609,1.9654,34,19456.4,19453.4,us,7017760.0,,,,,2176,2048,1,0.838885,0,0,1,128,128,3893810.0
14,128,2320758,systematic,0.5312,1.9908,44,15063.7,15060.7,us,7004480.0,,,,,2176,2048,1,0.663248,0,0,1,128,128,3078570.0
15,128,2836482,systematic,0.5156,1.9957,33,20971.6,20969.5,us,6707650.0,,,,,2176,2048,1,0.921394,0,0,1,128,128,4276790.0
16,128,3352206,systematic,0.5625,1.9808,29,21907.3,21904.5,us,7307020.0,,,,,2176,2048,1,0.937469,0,0,1,128,128,4351400.0
17,128,3867930,systematic,0.5625,1.9819,37,17546.4,17546.3,us,7149660.0,,,,,2176,2048,1,0.794684,0,0,1,128,128,3688650.0
18,128,4383654,systematic,0.3828,1.9339,33,20436.0,20434.4,us,6883310.0,,,,,2176,2048,1,0.930375,0,0,1,128,128,4318480.0
19,256,257855,systematic,0.4727,1.9926,34,19680.2,19679.1,us,6937280.0,,,,,2304,2048,1,0.878595,0,0,1,256,256,4078130.0
20,256,773565,systematic,0.5391,1.9900,37,18405.7,18404.0,us,6816460.0,,,,,2304,2048,1,0.809206,0,0,1,256,256,3756050.0
21,256,1289275,systematic,0.5039,1.9648,34,19336.9,19335.6,us,7060520.0,,,,,2304,2048,1,0.805915,0,0,1,256,256,3740780.0
22,256,1804985,systematic,0.4062,1.9732,53,12090.5,12089.8,us,7243960.0,,,,,2304,2048,1,0.55617,0,0,1,256,256,2581550.0
23,256,2320695,systematic,0.4961,1.9899,35,19589.2,19587.7,us,6770520.0,,,,,2304,2048,1,0.872596,0,0,1,256,256,4050290.0
24,256,2836405,systematic,0.5664,1.9870,40,16901.2,16900.0,us,6866360.0,,,,,2304,2048,1,0.75621,0,0,1,256,256,3510060.0
