length,gc,entropy,obs_gc,obs_entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
512,0.2,1.9,0.232422,1.781338,26,27271.3,27269.2,us,6546770.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,17,71371.2,35836.0,us,7619100.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26817.1,26814.9,us,6657680.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26926.6,26923.2,us,6630890.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,26859.8,26857.4,us,6913020.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26866.1,26863.2,us,6645710.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,27648.4,27646.4,us,6457440.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26884.7,26882.4,us,6640970.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,27506.3,27502.1,us,6491320.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,26898.3,26896.0,us,6903120.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,29458.5,29454.3,us,6303540.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,19,38723.4,38714.2,us,6310290.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,27046.6,27046.4,us,6864720.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,24,26689.9,26689.6,us,7246350.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,24,30710.2,30704.3,us,6298850.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,27577.3,27575.0,us,6733130.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,24,27110.3,27107.8,us,7134550.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26962.6,26959.8,us,6621890.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,28784.2,28774.6,us,6452430.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,30315.4,30311.3,us,6125310.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,20,36964.7,35086.1,us,6614660.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26639.4,26637.7,us,6701970.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,26640.8,26637.9,us,6969990.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,26622.6,26621.5,us,6974280.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,30574.8,30572.4,us,5839430.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,24,26728.9,26726.6,us,7236310.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,24,26883.7,26882.9,us,7194240.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,24,26814.6,26812.5,us,7213130.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26681.7,26680.4,us,6691250.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,27355.7,27352.7,us,6526780.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26768.0,26767.5,us,6669470.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26936.2,26934.2,us,6628190.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26923.8,26921.1,us,6631410.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26838.7,26837.0,us,6652190.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26663.9,26662.2,us,6695810.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26816.2,26813.7,us,6657990.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,27029.8,27027.2,us,6605390.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26801.4,26799.8,us,6661450.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26875.4,26874.4,us,6642950.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26612.6,26610.1,us,6708910.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26631.6,26630.0,us,6703910.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26832.4,26826.4,us,6654830.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26832.1,26828.2,us,6654390.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,26678.2,26675.7,us,6692420.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,26772.0,26770.5,us,6935460.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,25,26767.2,26764.3,us,6937070.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
512,0.2,1.9,0.232422,1.781338,26,27217.2,27214.4,us,6559960.0,,,,,4608,2.61425,4096,0,512,512,12134500.0
