length,gc,entropy,obs_gc,obs_entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
128,0.8,0.3,0.898438,1.46759,53,11900.3,11899.8,us,7359620.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,55,11786.0,11785.5,us,7160790.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,42,15267.9,15266.6,us,7239060.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,54,11686.2,11684.8,us,7356300.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,52,13116.1,13115.0,us,6806160.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,46,29562.1,15260.6,us,6612170.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,48,12574.2,12573.3,us,7690960.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,53,11668.0,11666.4,us,7506880.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,48,12569.5,12568.7,us,7693770.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,44,15637.0,15635.5,us,6746980.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,57,11723.0,11722.5,us,6946680.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,40,16505.1,16503.1,us,7031470.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,46,15885.0,15883.5,us,6352830.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,56,11990.0,11987.8,us,6914220.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,48,12611.4,12608.1,us,7669780.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,48,14384.4,14381.8,us,6723840.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,54,11791.8,11791.2,us,7289890.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,45,12900.4,12898.9,us,7996650.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,51,12955.5,12954.3,us,7025680.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,53,11732.0,11730.8,us,7465650.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,51,12676.9,12675.9,us,7180000.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
128,0.8,0.3,0.898438,1.46759,45,13313.1,13308.3,us,7750640.0,,,,,2176,2048,0.531115,0,128,128,2465250.0
