snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
16,128,3352206,systematic,0.5625,1.9808,20,29930.2,29928.0,us,7754710.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,23,31859.4,31857.2,us,6334850.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,18,33710.8,33685.6,us,7655190.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,22,30181.0,30181.1,us,6990600.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29833.0,29834.0,us,6482610.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,30657.1,30657.3,us,6308530.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,30878.5,30877.9,us,6263440.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29628.8,29627.2,us,6527850.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,21,29458.7,29457.9,us,7503280.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29514.4,29513.3,us,6553040.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29459.5,29458.7,us,6565200.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,23,29532.8,29530.7,us,6833950.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29371.8,29370.3,us,6584950.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29346.9,29345.0,us,6590640.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,23,31002.0,30998.7,us,6510310.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29704.2,29701.6,us,6511500.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29884.2,29882.7,us,6472060.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29812.3,29810.1,us,6487800.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29255.6,29253.4,us,6611260.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29486.3,29483.8,us,6559610.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29728.8,29724.6,us,6506460.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,23,29429.9,29428.3,us,6857730.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,23,29446.8,29445.1,us,6853810.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,31843.0,31839.2,us,6074330.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,23,29550.2,29547.7,us,6830000.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29531.1,29527.8,us,6549830.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,23,29742.9,29743.8,us,6784960.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29708.3,29709.5,us,6509770.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,23,29573.5,29573.7,us,6824010.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29620.5,29620.4,us,6529350.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29850.8,29850.2,us,6479090.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29213.4,29212.2,us,6620590.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29421.9,29418.0,us,6574280.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,22,32354.0,32351.2,us,6521680.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,28999.6,28999.0,us,6669280.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,23,29767.2,29766.9,us,6779700.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29147.2,29146.9,us,6635430.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29332.6,29331.2,us,6593740.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29131.6,29128.3,us,6639670.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29128.3,29126.4,us,6640100.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,23,29633.0,29630.8,us,6810860.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,22,29821.1,29816.4,us,7076100.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29251.2,29247.6,us,6612590.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,30076.9,30075.6,us,6430540.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29268.6,29267.1,us,6608180.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,30070.2,30069.4,us,6431850.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,20,31941.6,31939.5,us,7266310.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29360.1,29358.3,us,6587650.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29461.1,29459.7,us,6564970.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
16,128,3352206,systematic,0.5625,1.9808,24,29534.2,29532.5,us,6548780.0,,,,,1152,2.65192,1024,1,128,128,12309300.0
