snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
14,128,2320758,systematic,0.5312,1.9908,23,33707.3,33704.9,us,5987580.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,31526.4,31523.8,us,6401860.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,18,39058.0,38774.6,us,6650480.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,30344.2,30345.7,us,6650400.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,30129.3,30129.7,us,6698080.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,30397.8,30397.3,us,6639110.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,30201.2,30200.5,us,6682370.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,30639.7,30638.1,us,6586920.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,22,29997.7,29995.9,us,7033760.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,30266.6,30264.5,us,6668250.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,29871.0,29869.3,us,6756470.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,30041.3,30039.6,us,6718170.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,29965.0,29963.9,us,6735150.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,29814.6,29813.1,us,6769210.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,32304.9,32302.3,us,6247560.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,22,30891.0,30887.8,us,6830660.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,30630.1,30627.4,us,6589240.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,29883.0,29880.6,us,6753900.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
14,128,2320758,systematic,0.5312,1.9908,23,29848.4,29847.2,us,6761480.0,,,,,1152,2.68107,1024,1,128,128,12444600.0
