snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
10,128,257862,systematic,0.3984,1.9681,22,32204.0,32201.5,us,6552000.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,22,31924.3,31921.8,us,6609400.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,20,34321.3,34316.5,us,6762990.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,22,31097.9,31097.2,us,6784670.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,21,31349.4,31350.1,us,7050410.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,31112.8,31112.5,us,6486490.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30690.2,30690.1,us,6575770.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,31694.6,31693.1,us,6367660.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30239.5,30236.2,us,6674490.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30718.0,30716.2,us,6570190.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30211.7,30210.3,us,6680200.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,22,30425.3,30423.1,us,6934990.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30316.3,30314.3,us,6657280.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,29899.7,29897.9,us,6750000.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,22,30735.4,30733.3,us,6865000.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30296.9,30294.7,us,6661600.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30546.3,30543.7,us,6607290.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30385.7,30383.6,us,6642100.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30331.2,30328.7,us,6654120.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30504.9,30502.7,us,6616170.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,22,31554.0,31552.2,us,6686840.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30659.3,30656.1,us,6583060.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30297.2,30295.5,us,6661430.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30369.5,30366.6,us,6645830.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30438.1,30436.0,us,6630660.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,29977.0,29974.2,us,6732830.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30300.6,30301.4,us,6660120.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30342.5,30342.7,us,6651060.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30379.5,30378.5,us,6643210.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,22,31446.0,31445.6,us,6709490.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30219.7,30219.6,us,6678140.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,29946.7,29945.5,us,6739280.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,29924.8,29924.0,us,6744110.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30529.8,30529.1,us,6610460.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30244.1,30242.0,us,6673210.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
10,128,257862,systematic,0.3984,1.9681,23,30137.4,30136.6,us,6696540.0,,,,,1152,2.6555,1024,1,128,128,12325900.0
