snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
37,1000,257814,systematic,0.52,1.9986,21,30771.5,30769.5,us,7183440.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,24,28831.4,28828.0,us,6708830.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,24,30084.1,30085.3,us,6428470.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,24,28895.8,28896.9,us,6692840.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,24,28803.7,28804.3,us,6714350.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,24,28691.3,28691.1,us,6740840.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,25,28516.6,28516.1,us,6510920.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,23,28385.2,28384.0,us,7110020.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,25,28467.2,28466.0,us,6522380.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,24,28583.3,28582.2,us,6766510.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,25,29585.1,29583.0,us,6276110.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,20,38659.0,38655.8,us,6003820.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,25,28344.5,28343.0,us,6550680.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,25,28333.9,28332.7,us,6553070.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,23,32368.1,32365.3,us,6235420.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,25,28367.2,28365.7,us,6545450.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,24,28615.1,28612.4,us,6759390.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,24,28572.3,28568.7,us,6769720.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
37,1000,257814,systematic,0.52,1.9986,19,30429.2,30426.9,us,8029000.0,,,,,9000,2.64179,8000,1,1000,1000,12262300.0
