snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
42,1000,2835954,systematic,0.573,1.9835,22,36322.4,36316.9,us,5809530.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,32312.2,32309.8,us,6246130.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,22,32697.6,32699.2,us,6452270.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,32212.5,32212.8,us,6264930.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,22,31151.6,31151.9,us,6772760.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,31098.5,31097.3,us,6489660.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,22,30723.9,30723.6,us,6867180.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,30863.2,30862.4,us,6539050.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,31083.7,31082.9,us,6492660.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,21,31861.0,31859.0,us,6937790.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,22,30767.9,30766.7,us,6857550.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,37371.0,37368.5,us,5400560.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,30841.8,30841.1,us,6543580.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,22,32497.9,32496.3,us,6492570.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,31227.0,31224.4,us,6463250.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,30892.7,30890.4,us,6533120.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,30971.2,30969.4,us,6516470.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,22,35608.1,35603.2,us,5925980.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,21,32436.7,32434.2,us,6814750.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,22,30649.8,30647.6,us,6884210.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,31589.8,31587.4,us,6388960.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,23,30843.0,30840.7,us,6543650.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,22,30782.5,30779.5,us,6854710.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
42,1000,2835954,systematic,0.573,1.9835,22,30640.0,30638.4,us,6886260.0,,,,,9000,2.67472,8000,1,1000,1000,12415100.0
