snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
44,1000,3867210,systematic,0.503,1.9975,21,33541.1,33539.5,us,6590170.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,33091.0,33088.7,us,6376330.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,31867.4,31866.2,us,6620940.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,31411.4,31412.4,us,6424560.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,32031.8,32032.5,us,6300190.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,31009.7,31009.7,us,6803800.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,31135.2,31134.3,us,6481950.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,31146.0,31146.7,us,6479370.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30581.3,30580.0,us,6599440.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30663.0,30662.6,us,6581670.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30236.9,30235.8,us,6674570.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,21,32442.4,32440.6,us,6813400.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,31815.9,31813.5,us,6343570.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30423.6,30422.1,us,6633700.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,33717.2,33714.5,us,5985890.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30287.9,30286.8,us,6663330.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30402.1,30398.4,us,6638870.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,32360.7,32358.0,us,6520300.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,20,30993.9,30991.1,us,7488690.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,30358.8,30356.1,us,6950310.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30359.1,30357.3,us,6647850.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,31156.2,31154.6,us,6772180.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,30468.8,30464.1,us,6925660.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30547.5,30545.0,us,6607010.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,32366.7,32364.0,us,6235670.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30546.1,30542.8,us,6607480.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30687.0,30688.3,us,6576160.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,30604.2,30605.0,us,6893790.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,31378.3,31378.5,us,6431500.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,31112.9,31112.7,us,6486450.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30519.9,30519.3,us,6612580.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,30283.8,30282.8,us,6967120.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30073.3,30071.9,us,6710950.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,32616.3,32614.7,us,6468990.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30301.2,30300.2,us,6660390.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30043.5,30042.4,us,6717530.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30391.3,30390.8,us,6640520.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30275.4,30273.5,us,6666250.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,29936.5,29935.1,us,6741610.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30067.8,30066.3,us,6712190.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,29992.5,29991.2,us,6729010.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30644.0,30641.9,us,6586100.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,22,30290.6,30289.1,us,6965690.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30262.4,30261.4,us,6668930.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30432.1,30431.9,us,6631550.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,29908.8,29907.8,us,6747770.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,20,36447.5,36445.5,us,6367940.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30215.6,30215.1,us,6679150.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30107.3,30106.7,us,6703190.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
44,1000,3867210,systematic,0.503,1.9975,23,30258.7,30256.7,us,6669960.0,,,,,9000,2.64805,8000,1,1000,1000,12291300.0
