snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
2,64,773598,systematic,0.6094,1.9645,22,33617.6,33612.0,us,6277060.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,31537.5,31532.1,us,6691090.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,19,33585.4,33582.0,us,7274650.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,19,34554.1,34553.2,us,7070190.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,31219.7,31220.9,us,6757790.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,20,32080.9,32079.8,us,7234540.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,37447.1,37432.1,us,5636460.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,30651.4,30647.1,us,6884300.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,32212.9,32210.0,us,6550270.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,31066.8,31064.7,us,6496470.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30705.6,30702.1,us,6573200.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,33019.0,33015.3,us,6112640.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,17,33788.7,33786.1,us,8081380.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30725.5,30722.4,us,6568860.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30570.5,30568.7,us,6601890.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30597.9,30589.3,us,6597440.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,31626.8,31624.3,us,6671570.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,20,32555.5,32549.1,us,7130220.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,34000.6,33805.5,us,5969760.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,32127.6,32126.0,us,6281860.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,31580.6,31576.8,us,6681610.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,21,31408.9,31407.1,us,7037610.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,30632.8,30628.9,us,6888400.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,18,31569.0,31564.5,us,8169620.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,18,36782.8,36777.7,us,7011580.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,32480.8,32432.2,us,6505390.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,20,33826.0,33826.9,us,6860890.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,34403.1,34400.1,us,6133240.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,21,34750.8,34692.2,us,6371210.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,21,30836.2,30835.5,us,7168080.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,21,38790.7,38789.1,us,5698280.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30500.1,30496.7,us,6617470.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30794.2,30792.8,us,6553840.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,35998.4,35992.8,us,5861840.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30398.5,30396.3,us,6639340.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,20,30649.4,30648.1,us,7572510.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,30647.5,30644.9,us,6884800.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30268.0,30262.2,us,6668740.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30311.5,30305.9,us,6659130.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,33148.2,33142.4,us,6089210.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30258.9,30254.6,us,6670420.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30321.4,30316.0,us,6656920.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,20,34776.0,34770.2,us,6674750.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30756.2,30750.9,us,6562760.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,32802.8,32796.0,us,6153520.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,30537.8,30535.2,us,6609140.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,22,32576.6,32573.7,us,6477130.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,31837.5,31835.7,us,6339140.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,31039.1,31034.8,us,6502720.0,,,,,576,2.63361,512,1,64,64,12224300.0
2,64,773598,systematic,0.6094,1.9645,23,34420.8,34416.1,us,5863860.0,,,,,576,2.63361,512,1,64,64,12224300.0
