snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
49,2000,1804306,systematic,0.42,1.9792,25,28332.3,28330.6,us,6553550.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,23,28799.4,28794.6,us,7008640.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,28865.3,28866.3,us,6699940.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,23,32466.3,32466.6,us,6215950.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28038.1,28039.2,us,6621660.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,28377.4,28377.1,us,6815430.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,29047.5,29047.5,us,6658130.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,28067.4,28066.3,us,6890910.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,28799.5,28799.5,us,6715480.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28210.3,28209.6,us,6581650.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28128.3,28127.1,us,6600970.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28383.4,28382.3,us,6541620.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28108.0,28106.6,us,6605780.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28156.6,28155.4,us,6594320.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,32922.6,32920.6,us,5874800.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28429.3,28427.9,us,6531110.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,28324.9,28321.7,us,6828760.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,23,28456.3,28454.3,us,7092450.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28658.2,28655.4,us,6479260.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,23,30288.5,30285.6,us,6663590.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,28487.6,28485.8,us,6789420.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28376.5,28373.2,us,6543720.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28194.9,28191.8,us,6585820.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,27961.1,27959.5,us,6917230.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28385.2,28381.8,us,6541730.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,28413.9,28410.7,us,6807370.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28405.7,28405.0,us,6536380.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28797.7,28797.5,us,6447300.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,28118.9,28119.0,us,6602860.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,24,28361.8,28361.6,us,6819150.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,30143.1,30142.8,us,6159550.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
49,2000,1804306,systematic,0.42,1.9792,25,27763.4,27762.9,us,6687560.0,,,,,18000,2.65057,16000,1,2000,2000,12303000.0
