snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
41,1000,2320326,systematic,0.499,1.9992,24,28608.0,28605.8,us,6760950.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,29074.7,29072.2,us,6652480.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,30414.1,30415.6,us,6358650.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,23,29110.6,29110.9,us,6932490.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,28866.0,28866.6,us,6699860.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,28820.4,28820.5,us,6710580.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,23,28600.9,28601.3,us,7056010.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,28792.0,28791.0,us,6717440.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,28715.0,28715.3,us,6735170.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,31036.6,31034.8,us,6231790.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,29100.5,29099.9,us,6646140.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,23,31139.8,31137.2,us,6481340.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,28945.5,28944.4,us,6681850.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,25,28529.0,28527.3,us,6508370.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,30877.2,30874.6,us,6264110.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,25,28688.1,28687.1,us,6472120.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,28921.7,28919.5,us,6687600.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,29355.4,29352.1,us,6589030.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,31486.1,31483.7,us,6142930.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,28889.9,28887.7,us,6694970.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,28812.7,28810.0,us,6713030.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,23,29633.2,29630.9,us,6810820.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,23,29697.0,29695.0,us,6796120.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
41,1000,2320326,systematic,0.499,1.9992,24,28947.5,28945.7,us,6681540.0,,,,,9000,2.63778,8000,1,1000,1000,12243600.0
