snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
27,256,4383535,systematic,0.4375,1.9744,22,31761.9,31757.7,us,6643550.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,21,31974.2,31973.0,us,6913060.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,21,32411.4,32413.1,us,6819190.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,21,32186.0,32184.4,us,6867660.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31879.4,31880.2,us,6618020.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,33774.6,33774.3,us,6246890.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,33746.9,33744.9,us,6252330.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,32006.6,31999.9,us,6593270.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,20,31401.0,31399.9,us,7391200.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31388.2,31386.5,us,6722140.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,21,31406.2,31404.6,us,7038170.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,20,35481.4,35478.6,us,6541480.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,32533.5,32531.3,us,6485570.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31052.2,31051.1,us,6794750.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31336.5,31334.7,us,6733250.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31391.3,31389.6,us,6721470.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31633.6,31632.0,us,6669950.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31418.1,31415.7,us,6715880.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,21,34444.5,34440.3,us,6417790.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31710.1,31706.6,us,6654270.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31566.1,31563.5,us,6684430.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31878.2,31872.8,us,6619580.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31289.6,31287.9,us,6743320.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31752.1,31747.9,us,6645620.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,34319.5,34316.3,us,6148220.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31248.4,31246.1,us,6752330.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31187.1,31187.5,us,6765030.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,21,32223.9,32224.7,us,6859060.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,32638.3,32637.8,us,6464420.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31804.5,31804.9,us,6633710.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,30975.2,30974.5,us,6811550.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31243.0,31242.3,us,6753160.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,23,31612.7,31612.6,us,6383880.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,19,33022.5,33020.3,us,7398390.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31306.7,31305.2,us,6739580.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,21,33043.5,33041.6,us,6689490.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31803.3,31802.9,us,6634130.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,23,31255.8,31253.9,us,6457140.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31225.6,31222.3,us,6757490.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31136.1,31133.5,us,6776750.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,32056.9,32055.4,us,6581870.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31132.4,31130.6,us,6777390.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31241.9,31238.9,us,6753890.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31365.9,31359.0,us,6728040.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,23,31045.0,31043.4,us,6500920.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31581.9,31580.3,us,6680880.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,19,33803.4,33802.7,us,7227150.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,30994.3,30993.8,us,6807300.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31465.4,31464.1,us,6705550.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
27,256,4383535,systematic,0.4375,1.9744,22,31165.9,31164.6,us,6770000.0,,,,,2304,2.67633,2048,1,256,256,12422600.0
