snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
40,1000,1804698,systematic,0.446,1.9902,23,30819.2,30817.0,us,6548690.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,21,32065.3,32063.8,us,6893480.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,22,31225.2,31225.0,us,6756900.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,31969.6,31970.2,us,6312460.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30610.1,30610.7,us,6592810.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30874.2,30874.0,us,6536600.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,20,30638.7,30638.6,us,7574850.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,31875.0,31873.1,us,6331690.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30548.8,30548.2,us,6606310.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,31765.8,31763.5,us,6353550.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,22,30755.6,30754.6,us,6860250.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,22,33410.6,33409.6,us,6315080.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30611.2,30610.2,us,6592930.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,22,30556.7,30555.0,us,6905050.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,33753.8,33751.2,us,5979370.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30860.4,30858.8,us,6539820.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,33029.2,33026.7,us,6110540.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30491.8,30490.1,us,6618900.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,20,33389.0,33386.4,us,6951400.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30742.0,30740.4,us,6565000.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30581.1,30579.2,us,6599610.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30665.1,30662.8,us,6581620.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30592.7,30590.2,us,6597250.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30723.5,30721.6,us,6569020.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30587.4,30585.3,us,6598300.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30848.7,30846.1,us,6542500.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30747.4,30748.5,us,6563280.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,22,31259.1,31259.0,us,6749550.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30484.7,30485.8,us,6619820.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,31166.7,31165.7,us,6475410.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
40,1000,1804698,systematic,0.446,1.9902,23,30553.9,30553.3,us,6605200.0,,,,,9000,2.65555,8000,1,1000,1000,12326100.0
