snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
46,2000,257758,systematic,0.4935,1.9998,24,29830.8,29827.9,us,6483930.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,23,30109.5,30106.2,us,6703310.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,24,29135.5,29136.2,us,6637870.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,24,29270.0,29270.6,us,6607390.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,24,29852.3,29852.4,us,6478620.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,24,29429.1,29429.3,us,6571760.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,24,29815.2,29815.2,us,6486690.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,24,29188.3,29187.2,us,6626270.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,23,30170.6,30169.3,us,6689280.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,24,29063.1,29061.0,us,6655050.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,23,29524.1,29522.7,us,6835790.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
46,2000,257758,systematic,0.4935,1.9998,24,29196.4,29193.0,us,6624960.0,,,,,18000,2.64985,16000,1,2000,2000,12299700.0
