snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
43,1000,3351582,systematic,0.515,1.9986,22,30027.0,30024.5,us,7027060.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,23,29732.1,29728.7,us,6788420.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,23,28832.3,28834.0,us,6999070.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28563.2,28563.4,us,6500140.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28187.5,28188.1,us,6586680.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,28533.7,28534.0,us,6777950.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28209.5,28208.3,us,6581970.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28142.4,28142.3,us,6597410.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,22,28995.0,28993.6,us,7276910.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28544.5,28543.1,us,6504770.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28426.0,28424.2,us,6531970.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,21,29767.0,29766.2,us,7425570.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28099.3,28097.8,us,6607840.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28114.7,28113.7,us,6604120.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,30457.3,30454.8,us,6096440.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28130.0,28128.6,us,6600630.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28209.0,28207.4,us,6582180.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,22,28834.0,28831.5,us,7317830.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,29510.6,29507.8,us,6554280.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,29864.0,29860.1,us,6476950.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,23,28258.8,28256.8,us,7142030.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28295.3,28293.3,us,6562200.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,28528.7,28527.4,us,6779510.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,23,29431.3,29428.9,us,6857570.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,28116.0,28113.6,us,6879310.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28192.8,28191.1,us,6585990.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,28548.9,28549.3,us,6774320.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28427.8,28428.4,us,6531010.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,28604.1,28604.0,us,6761380.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,28242.8,28243.1,us,6847770.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28302.8,28301.0,us,6560400.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28073.3,28072.4,us,6613830.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28013.1,28013.0,us,6627850.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,32012.6,32010.7,us,5800130.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28272.3,28270.8,us,6567420.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,27956.5,27955.5,us,6641500.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,28245.7,28245.4,us,6847210.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28585.3,28583.6,us,6495550.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,27846.7,27844.6,us,6667940.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,27978.1,27976.1,us,6636590.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28172.7,28170.6,us,6590770.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28164.4,28162.9,us,6592570.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,22,29971.6,29969.4,us,7040000.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,28283.6,28282.3,us,6838270.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28017.7,28016.4,us,6627050.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,24,27874.3,27874.2,us,6938380.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,22,32557.3,32554.2,us,6481010.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28206.1,28205.5,us,6582630.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28173.1,28172.6,us,6590320.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
43,1000,3351582,systematic,0.515,1.9986,25,28101.6,28101.3,us,6607020.0,,,,,9000,2.64465,8000,1,1000,1000,12275600.0
