snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
9,64,4383722,systematic,0.3906,1.915,22,31044.9,31042.3,us,6796670.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,20,32111.2,32108.1,us,7228160.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,15,41550.8,41545.0,us,7448380.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30345.2,30346.1,us,6650320.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,31560.6,31562.1,us,6394090.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,22,30708.0,30708.3,us,6870580.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,22,32154.9,32154.3,us,6561630.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,22,30896.2,30895.4,us,6828990.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30273.6,30272.3,us,6666520.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,21,30258.3,30256.6,us,7305220.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30279.2,30278.4,us,6665180.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30074.6,30073.1,us,6710670.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30616.3,30613.1,us,6592300.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30380.0,30375.5,us,6643880.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,22,34937.4,34933.9,us,6039530.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30269.1,30265.7,us,6667970.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30512.9,30510.5,us,6614470.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30408.6,30406.2,us,6637160.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30259.9,30256.8,us,6669930.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,30086.6,30083.6,us,6708340.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,22,30301.0,30297.8,us,6963680.0,,,,,576,2.64926,512,1,64,64,12296900.0
9,64,4383722,systematic,0.3906,1.915,23,31632.5,31629.7,us,6380420.0,,,,,576,2.64926,512,1,64,64,12296900.0
