snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
53,2000,3866370,systematic,0.4945,1.9997,24,29579.2,29577.4,us,6538860.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,30647.4,30643.5,us,6585770.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,32623.0,32624.4,us,6185890.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,29975.3,29975.0,us,6732630.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,32019.1,32019.1,us,6302820.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29658.6,29658.1,us,6521050.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,30173.7,30173.6,us,6688330.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,31496.9,31494.8,us,6407760.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,29914.0,29913.1,us,6746580.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29445.0,29444.4,us,6568380.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29445.1,29443.4,us,6568600.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,29695.0,29693.1,us,6796560.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29449.3,29448.1,us,6567570.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29426.4,29425.3,us,6572640.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29568.2,29566.6,us,6541240.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,29832.4,29831.3,us,6765070.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29280.4,29278.2,us,6605660.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,21,32748.9,32745.4,us,6749980.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,30200.9,30199.5,us,6682590.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29752.8,29751.2,us,6500650.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,30129.6,30126.8,us,6419600.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,23,29541.4,29538.5,us,6832140.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29441.0,29438.7,us,6569660.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29709.8,29707.9,us,6510130.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29847.0,29844.3,us,6480380.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29595.9,29593.4,us,6535310.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
53,2000,3866370,systematic,0.4945,1.9997,24,29645.8,29647.1,us,6523470.0,,,,,18000,2.67468,16000,1,2000,2000,12414900.0
