snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,LPS_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
29,512,773523,systematic,0.5527,1.9859,24,28857.9,28854.8,us,6702590.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,29576.3,29575.2,us,6539330.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,29879.2,29880.0,us,6472630.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,29203.0,29202.4,us,6622810.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,23,28913.8,28914.3,us,6979620.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28746.2,28746.1,us,6458820.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,29264.7,29264.5,us,6344410.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,29412.5,29411.1,us,6575830.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,22,29874.8,29873.6,us,7062560.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,29088.4,29082.3,us,6384170.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28611.3,28609.0,us,6760180.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,21,30957.6,30956.5,us,7140040.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28594.2,28593.1,us,6763940.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28699.1,28697.4,us,6739360.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,29891.0,29888.1,us,6470880.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,29101.1,29099.0,us,6646350.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28700.4,28698.5,us,6469540.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28697.0,28695.3,us,6470250.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28668.1,28666.0,us,6476870.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28798.3,28796.9,us,6716080.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28792.1,28787.8,us,6718190.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28669.2,28665.6,us,6746830.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,22,28859.9,28858.2,us,7311080.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28953.2,28950.8,us,6413150.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28790.4,28786.3,us,6449800.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28991.8,28988.4,us,6671720.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28693.8,28694.7,us,6740000.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,29042.0,29043.1,us,6392780.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28781.7,28781.2,us,6450950.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28855.1,28855.0,us,6702560.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28621.4,28620.8,us,6757400.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28585.3,28584.7,us,6765940.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28290.2,28289.4,us,6836560.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,22,28570.9,28570.7,us,7384630.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28325.0,28324.8,us,6554890.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28229.7,28229.2,us,6577080.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28434.3,28433.0,us,6529950.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28616.6,28614.0,us,6759010.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28185.9,28182.8,us,6587920.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28473.6,28471.6,us,6521100.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28372.7,28371.2,us,6544170.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28641.1,28639.0,us,6753110.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28699.1,28688.3,us,6741500.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28432.2,28430.5,us,6530540.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28735.3,28733.8,us,6461600.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,24,28694.8,28692.1,us,6740610.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,22,29630.4,29628.0,us,7121110.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28219.9,28218.9,us,6579490.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28410.8,28409.8,us,6535290.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
29,512,773523,systematic,0.5527,1.9859,25,28905.9,28904.9,us,6423340.0,,,,,4608,2.64664,4096,1,512,512,12284800.0
