2025-12-02T02:03:40+00:00
Running ./benchmark_runner
Run on (8 X 400.174 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 10.38, 20.52, 12.63
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","ComparisonsPerChar","LPS_Bytes","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"len64_GC0.200000_E0.300000_obsGC0.046875_obsE1.254120_#0/KMP",23,30606,30605.2,us,6.594e+06,,,,,576,2.65161,512,0,64,64,1.23078e+07
"len64_GC0.200000_E1.100000_obsGC0.046875_obsE1.268956_#0/KMP",24,30015.3,30004.2,us,6.44585e+06,,,,,576,2.63667,512,0,64,64,1.22385e+07
"len64_GC0.200000_E1.900000_obsGC0.312500_obsE1.886960_#0/KMP",25,27322.9,27321.6,us,6.79557e+06,,,,,576,2.62697,512,0,64,64,1.21935e+07
"len64_GC0.500000_E0.300000_obsGC0.531250_obsE1.799483_#0/KMP",22,32354.3,32349.9,us,6.52193e+06,,,,,576,2.66584,512,0,64,64,1.23739e+07
"len64_GC0.500000_E1.100000_obsGC0.437500_obsE1.796125_#0/KMP",24,27861,27858.5,us,6.94231e+06,,,,,576,2.64847,512,0,64,64,1.22933e+07
"len64_GC0.500000_E1.900000_obsGC0.468750_obsE1.985835_#0/KMP",22,32533.1,32530.4,us,6.48574e+06,,,,,576,2.71827,512,0,64,64,1.26173e+07
"len64_GC0.800000_E0.300000_obsGC0.937500_obsE1.313437_#0/KMP",25,28601.9,28598.9,us,6.49207e+06,,,,,576,2.67627,512,0,64,64,1.24223e+07
"len64_GC0.800000_E1.100000_obsGC0.937500_obsE1.318721_#0/KMP",23,29580.8,29579.6,us,6.82264e+06,,,,,576,2.68098,512,0,64,64,1.24442e+07
"len64_GC0.800000_E1.900000_obsGC0.765625_obsE1.782737_#0/KMP",25,28388.5,28386.3,us,6.5407e+06,,,,,576,2.63758,512,0,64,64,1.22427e+07
"len128_GC0.200000_E0.300000_obsGC0.117188_obsE1.466514_#0/KMP",23,27915.7,27914.7,us,7.22957e+06,,,,,1152,2.62651,1024,0,128,128,1.21913e+07
"len128_GC0.200000_E1.100000_obsGC0.117188_obsE1.484135_#0/KMP",23,27560.3,27558.8,us,7.32292e+06,,,,,1152,2.64066,1024,0,128,128,1.2257e+07
"len128_GC0.200000_E1.900000_obsGC0.234375_obsE1.778752_#0/KMP",25,26956.1,26954.9,us,6.88802e+06,,,,,1152,2.628,1024,0,128,128,1.21983e+07
"len128_GC0.500000_E0.300000_obsGC0.570312_obsE1.901389_#0/KMP",23,30938.7,30936.7,us,6.52336e+06,,,,,1152,2.68153,1024,0,128,128,1.24467e+07
"len128_GC0.500000_E1.100000_obsGC0.453125_obsE1.884144_#0/KMP",22,30846.2,30844.6,us,6.84023e+06,,,,,1152,2.65353,1024,0,128,128,1.23168e+07
