2025-12-02T01:54:17+00:00
Running ./benchmark_runner
Run on (8 X 3717.7 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 4.64, 9.16, 5.44
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","ComparisonsPerChar","LPS_Bytes","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"len64_GC0.200000_E0.300000_obsGC0.046875_obsE1.254120_#0/KMP",17,30956.7,30953.6,us,8.82089e+06,,,,,576,2.65161,512,0,64,64,1.23078e+07
"len64_GC0.200000_E1.100000_obsGC0.046875_obsE1.268956_#0/KMP",23,28449.2,28444.4,us,7.09492e+06,,,,,576,2.63667,512,0,64,64,1.22385e+07
"len64_GC0.200000_E1.900000_obsGC0.312500_obsE1.886960_#0/KMP",25,27605.7,27604,us,6.72606e+06,,,,,576,2.62697,512,0,64,64,1.21935e+07
"len64_GC0.500000_E0.300000_obsGC0.531250_obsE1.799483_#0/KMP",22,32304.5,32301.6,us,6.53169e+06,,,,,576,2.66584,512,0,64,64,1.23739e+07
"len64_GC0.500000_E1.100000_obsGC0.437500_obsE1.796125_#0/KMP",24,31065.5,31062.1,us,6.22631e+06,,,,,576,2.64847,512,0,64,64,1.22933e+07
"len64_GC0.500000_E1.900000_obsGC0.468750_obsE1.985835_#0/KMP",20,31751,31749.2,us,7.30987e+06,,,,,576,2.71827,512,0,64,64,1.26173e+07
"len64_GC0.800000_E0.300000_obsGC0.937500_obsE1.313437_#0/KMP",25,28533.9,28531.5,us,6.5074e+06,,,,,576,2.67627,512,0,64,64,1.24223e+07
"len64_GC0.800000_E1.100000_obsGC0.937500_obsE1.318721_#0/KMP",23,29711.2,29709.1,us,6.7929e+06,,,,,576,2.68098,512,0,64,64,1.24442e+07
"len64_GC0.800000_E1.900000_obsGC0.765625_obsE1.782737_#0/KMP",25,28241.8,28238.4,us,6.57494e+06,,,,,576,2.63758,512,0,64,64,1.22427e+07
"len128_GC0.200000_E0.300000_obsGC0.117188_obsE1.466514_#0/KMP",26,27080.9,27078.3,us,6.59291e+06,,,,,1152,2.62651,1024,0,128,128,1.21913e+07
"len128_GC0.200000_E1.100000_obsGC0.117188_obsE1.484135_#0/KMP",24,28988.4,28986.2,us,6.67222e+06,,,,,1152,2.64066,1024,0,128,128,1.2257e+07
"len128_GC0.200000_E1.900000_obsGC0.234375_obsE1.778752_#0/KMP",25,27487.9,27486.4,us,6.75484e+06,,,,,1152,2.628,1024,0,128,128,1.21983e+07
"len128_GC0.500000_E0.300000_obsGC0.570312_obsE1.901389_#0/KMP",22,31133.6,31132.7,us,6.77694e+06,,,,,1152,2.68153,1024,0,128,128,1.24467e+07
"len128_GC0.500000_E1.100000_obsGC0.453125_obsE1.884144_#0/KMP",23,30781.9,30780.5,us,6.55645e+06,,,,,1152,2.65353,1024,0,128,128,1.23168e+07
"len128_GC0.500000_E1.900000_obsGC0.531250_obsE1.992467_#0/KMP",26,26477.2,26475.8,us,6.74296e+06,,,,,1152,2.64256,1024,0,128,128,1.22659e+07
"len128_GC0.800000_E0.300000_obsGC0.898438_obsE1.467590_#0/KMP",25,28491.4,28489.5,us,6.51699e+06,,,,,1152,2.64527,1024,0,128,128,1.22784e+07
"len128_GC0.800000_E1.100000_obsGC0.898438_obsE1.428331_#0/KMP",27,26004,26002.5,us,6.6114e+06,,,,,1152,2.62133,1024,0,128,128,1.21673e+07
"len128_GC0.800000_E1.900000_obsGC0.781250_obsE1.756171_#0/KMP",19,36887,36884,us,6.62341e+06,,,,,1152,2.67939,1024,0,128,128,1.24368e+07
"len256_GC0.200000_E0.300000_obsGC0.128906_obsE1.525262_#0/KMP",20,38987.9,38973.8,us,5.95484e+06,,,,,2304,2.64961,2048,0,256,256,1.22986e+07
"len256_GC0.200000_E1.100000_obsGC0.113281_obsE1.509625_#0/KMP",16,38871.4,38867.1,us,7.46399e+06,,,,,2304,2.66249,2048,0,256,256,1.23583e+07
"len256_GC0.200000_E1.900000_obsGC0.242188_obsE1.798427_#0/KMP",18,40845.3,40835.2,us,6.31489e+06,,,,,2304,2.65124,2048,0,256,256,1.23061e+07
"len256_GC0.500000_E0.300000_obsGC0.492188_obsE1.965017_#0/KMP",18,38238.6,38233.1,us,6.74467e+06,,,,,2304,2.62338,2048,0,256,256,1.21768e+07
"len256_GC0.500000_E1.100000_obsGC0.503906_obsE1.954405_#0/KMP",21,38025.6,38018.5,us,5.81377e+06,,,,,2304,2.64436,2048,0,256,256,1.22742e+07
"len256_GC0.500000_E1.900000_obsGC0.460938_obsE1.992467_#0/KMP",18,35457.7,35454.9,us,7.27317e+06,,,,,2304,2.66376,2048,0,256,256,1.23642e+07
"len256_GC0.800000_E0.300000_obsGC0.863281_obsE1.571812_#0/KMP",19,36824.2,36817.3,us,6.63541e+06,,,,,2304,2.63255,2048,0,256,256,1.22194e+07
"len256_GC0.800000_E1.100000_obsGC0.875000_obsE1.528614_#0/KMP",18,43553.6,43365.6,us,5.94641e+06,,,,,2304,2.69653,2048,0,256,256,1.25164e+07
"len256_GC0.800000_E1.900000_obsGC0.738281_obsE1.828935_#0/KMP",18,39551.7,39268.2,us,6.56689e+06,,,,,2304,2.65688,2048,0,256,256,1.23323e+07
"len512_GC0.200000_E0.300000_obsGC0.152344_obsE1.611668_#0/KMP",18,40959.2,39412.3,us,6.54288e+06,,,,,4608,2.65782,4096,0,512,512,1.23367e+07
"len512_GC0.200000_E1.100000_obsGC0.148438_obsE1.603163_#0/KMP",19,37063.9,36428.9,us,6.70615e+06,,,,,4608,2.65993,4096,0,512,512,1.23465e+07
