2025-12-02T02:33:50+00:00
Running ./benchmark_runner
Run on (8 X 3888.48 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 0.87, 0.93, 2.72
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","ComparisonsPerChar","LPS_Bytes","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"len64_GC0.200000_E0.300000_obsGC0.046875_obsE1.254120_#0/KMP",23,30843.4,30841.7,us,6.54344e+06,,,,,576,2.65161,512,0,64,64,1.23078e+07
"len64_GC0.200000_E1.100000_obsGC0.046875_obsE1.268956_#0/KMP",25,28007.5,28002,us,6.63046e+06,,,,,576,2.63667,512,0,64,64,1.22385e+07
"len64_GC0.200000_E1.900000_obsGC0.312500_obsE1.886960_#0/KMP",25,27680.2,27677,us,6.70832e+06,,,,,576,2.62697,512,0,64,64,1.21935e+07
"len64_GC0.500000_E0.300000_obsGC0.531250_obsE1.799483_#0/KMP",21,34076,34071.5,us,6.48727e+06,,,,,576,2.66584,512,0,64,64,1.23739e+07
"len64_GC0.500000_E1.100000_obsGC0.437500_obsE1.796125_#0/KMP",22,32057.4,32053.6,us,6.58223e+06,,,,,576,2.64847,512,0,64,64,1.22933e+07
"len64_GC0.500000_E1.900000_obsGC0.468750_obsE1.985835_#0/KMP",21,32650.3,32646.5,us,6.77043e+06,,,,,576,2.71827,512,0,64,64,1.26173e+07
"len64_GC0.800000_E0.300000_obsGC0.937500_obsE1.313437_#0/KMP",25,28570,28568.6,us,6.49896e+06,,,,,576,2.67627,512,0,64,64,1.24223e+07
"len64_GC0.800000_E1.100000_obsGC0.937500_obsE1.318721_#0/KMP",24,29856.4,29853.7,us,6.47834e+06,,,,,576,2.68098,512,0,64,64,1.24442e+07
"len64_GC0.800000_E1.900000_obsGC0.765625_obsE1.782737_#0/KMP",25,28056.9,28054.2,us,6.61812e+06,,,,,576,2.63758,512,0,64,64,1.22427e+07
"len128_GC0.200000_E0.300000_obsGC0.117188_obsE1.466514_#0/KMP",26,27005.4,27004.1,us,6.61103e+06,,,,,1152,2.62651,1024,0,128,128,1.21913e+07
"len128_GC0.200000_E1.100000_obsGC0.117188_obsE1.484135_#0/KMP",25,27458.8,27456.9,us,6.76208e+06,,,,,1152,2.64066,1024,0,128,128,1.2257e+07
"len128_GC0.200000_E1.900000_obsGC0.234375_obsE1.778752_#0/KMP",26,26874.4,26871.4,us,6.64368e+06,,,,,1152,2.628,1024,0,128,128,1.21983e+07
"len128_GC0.500000_E0.300000_obsGC0.570312_obsE1.901389_#0/KMP",23,31082.8,31080.6,us,6.49315e+06,,,,,1152,2.68153,1024,0,128,128,1.24467e+07
"len128_GC0.500000_E1.100000_obsGC0.453125_obsE1.884144_#0/KMP",23,31283.3,31281.1,us,6.45152e+06,,,,,1152,2.65353,1024,0,128,128,1.23168e+07
"len128_GC0.500000_E1.900000_obsGC0.531250_obsE1.992467_#0/KMP",27,26985.4,26982,us,6.37139e+06,,,,,1152,2.64256,1024,0,128,128,1.22659e+07
"len128_GC0.800000_E0.300000_obsGC0.898438_obsE1.467590_#0/KMP",25,28002.9,28000.7,us,6.63076e+06,,,,,1152,2.64527,1024,0,128,128,1.22784e+07
"len128_GC0.800000_E1.100000_obsGC0.898438_obsE1.428331_#0/KMP",28,25455.6,25453.5,us,6.5128e+06,,,,,1152,2.62133,1024,0,128,128,1.21673e+07
"len128_GC0.800000_E1.900000_obsGC0.781250_obsE1.756171_#0/KMP",23,30603.5,30600.8,us,6.59496e+06,,,,,1152,2.67939,1024,0,128,128,1.24368e+07
"len256_GC0.200000_E0.300000_obsGC0.128906_obsE1.525262_#0/KMP",24,28517,28514.7,us,6.78254e+06,,,,,2304,2.64961,2048,0,256,256,1.22986e+07
"len256_GC0.200000_E1.100000_obsGC0.113281_obsE1.509625_#0/KMP",24,28658.5,28656.5,us,6.74898e+06,,,,,2304,2.66249,2048,0,256,256,1.23583e+07
"len256_GC0.200000_E1.900000_obsGC0.242188_obsE1.798427_#0/KMP",25,27662,27660,us,6.71244e+06,,,,,2304,2.65124,2048,0,256,256,1.23061e+07
"len256_GC0.500000_E0.300000_obsGC0.492188_obsE1.965017_#0/KMP",24,28970.5,28968.8,us,6.67621e+06,,,,,2304,2.62338,2048,0,256,256,1.21768e+07
"len256_GC0.500000_E1.100000_obsGC0.503906_obsE1.954405_#0/KMP",25,28382.6,28380.6,us,6.542e+06,,,,,2304,2.64436,2048,0,256,256,1.22742e+07
"len256_GC0.500000_E1.900000_obsGC0.460938_obsE1.992467_#0/KMP",25,28750.5,28749.2,us,6.45813e+06,,,,,2304,2.66376,2048,0,256,256,1.23642e+07
"len256_GC0.800000_E0.300000_obsGC0.863281_obsE1.571812_#0/KMP",25,27581.3,27579.5,us,6.73204e+06,,,,,2304,2.63255,2048,0,256,256,1.22194e+07
