2025-12-02T02:04:53+00:00
Running ./benchmark_runner
Run on (8 X 400 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 3.75, 16.25, 11.76
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","ComparisonsPerChar","LPS_Bytes","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"len64_GC0.200000_E0.300000_obsGC0.046875_obsE1.254120_#0/KMP",23,30343.6,30341,us,6.65142e+06,,,,,576,2.65161,512,0,64,64,1.23078e+07
"len64_GC0.200000_E1.100000_obsGC0.046875_obsE1.268956_#0/KMP",24,27937.4,27934.3,us,6.92345e+06,,,,,576,2.63667,512,0,64,64,1.22385e+07
"len64_GC0.200000_E1.900000_obsGC0.312500_obsE1.886960_#0/KMP",25,27919.8,27917.7,us,6.65048e+06,,,,,576,2.62697,512,0,64,64,1.21935e+07
"len64_GC0.500000_E0.300000_obsGC0.531250_obsE1.799483_#0/KMP",22,34543.3,34540.8,us,6.10825e+06,,,,,576,2.66584,512,0,64,64,1.23739e+07
"len64_GC0.500000_E1.100000_obsGC0.437500_obsE1.796125_#0/KMP",25,28077,28075.1,us,6.61319e+06,,,,,576,2.64847,512,0,64,64,1.22933e+07
"len64_GC0.500000_E1.900000_obsGC0.468750_obsE1.985835_#0/KMP",22,32031.4,32029.1,us,6.58726e+06,,,,,576,2.71827,512,0,64,64,1.26173e+07
"len64_GC0.800000_E0.300000_obsGC0.937500_obsE1.313437_#0/KMP",25,28502.7,28501.5,us,6.51426e+06,,,,,576,2.67627,512,0,64,64,1.24223e+07
"len64_GC0.800000_E1.100000_obsGC0.937500_obsE1.318721_#0/KMP",23,31250.5,31247.5,us,6.45847e+06,,,,,576,2.68098,512,0,64,64,1.24442e+07
"len64_GC0.800000_E1.900000_obsGC0.765625_obsE1.782737_#0/KMP",25,30015,30012.3,us,6.18634e+06,,,,,576,2.63758,512,0,64,64,1.22427e+07
"len128_GC0.200000_E0.300000_obsGC0.117188_obsE1.466514_#0/KMP",25,27222.2,27219.8,us,6.82099e+06,,,,,1152,2.62651,1024,0,128,128,1.21913e+07
"len128_GC0.200000_E1.100000_obsGC0.117188_obsE1.484135_#0/KMP",26,27380.4,27379.3,us,6.52044e+06,,,,,1152,2.64066,1024,0,128,128,1.2257e+07
"len128_GC0.200000_E1.900000_obsGC0.234375_obsE1.778752_#0/KMP",24,28490.1,28488.3,us,6.78883e+06,,,,,1152,2.628,1024,0,128,128,1.21983e+07
"len128_GC0.500000_E0.300000_obsGC0.570312_obsE1.901389_#0/KMP",22,32208.8,32205.3,us,6.55122e+06,,,,,1152,2.68153,1024,0,128,128,1.24467e+07
"len128_GC0.500000_E1.100000_obsGC0.453125_obsE1.884144_#0/KMP",22,30876.6,30872.6,us,6.83403e+06,,,,,1152,2.65353,1024,0,128,128,1.23168e+07
"len128_GC0.500000_E1.900000_obsGC0.531250_obsE1.992467_#0/KMP",26,26470.6,26469,us,6.74468e+06,,,,,1152,2.64256,1024,0,128,128,1.22659e+07
"len128_GC0.800000_E0.300000_obsGC0.898438_obsE1.467590_#0/KMP",25,27709.1,27707.7,us,6.70088e+06,,,,,1152,2.64527,1024,0,128,128,1.22784e+07
"len128_GC0.800000_E1.100000_obsGC0.898438_obsE1.428331_#0/KMP",26,25981.8,25980.7,us,6.87145e+06,,,,,1152,2.62133,1024,0,128,128,1.21673e+07
"len128_GC0.800000_E1.900000_obsGC0.781250_obsE1.756171_#0/KMP",23,30546.2,30545.1,us,6.60698e+06,,,,,1152,2.67939,1024,0,128,128,1.24368e+07
"len256_GC0.200000_E0.300000_obsGC0.128906_obsE1.525262_#0/KMP",24,28378.4,28377.3,us,6.81538e+06,,,,,2304,2.64961,2048,0,256,256,1.22986e+07
"len256_GC0.200000_E1.100000_obsGC0.113281_obsE1.509625_#0/KMP",24,28500,28498.4,us,6.78643e+06,,,,,2304,2.66249,2048,0,256,256,1.23583e+07
"len256_GC0.200000_E1.900000_obsGC0.242188_obsE1.798427_#0/KMP",24,27732.8,27730.7,us,6.97429e+06,,,,,2304,2.65124,2048,0,256,256,1.23061e+07
"len256_GC0.500000_E0.300000_obsGC0.492188_obsE1.965017_#0/KMP",24,29232.4,29230.6,us,6.61643e+06,,,,,2304,2.62338,2048,0,256,256,1.21768e+07
"len256_GC0.500000_E1.100000_obsGC0.503906_obsE1.954405_#0/KMP",24,28429.1,28426.8,us,6.80352e+06,,,,,2304,2.64436,2048,0,256,256,1.22742e+07
"len256_GC0.500000_E1.900000_obsGC0.460938_obsE1.992467_#0/KMP",25,28181.3,28179.9,us,6.58861e+06,,,,,2304,2.66376,2048,0,256,256,1.23642e+07
"len256_GC0.800000_E0.300000_obsGC0.863281_obsE1.571812_#0/KMP",25,27344.7,27343.4,us,6.79017e+06,,,,,2304,2.63255,2048,0,256,256,1.22194e+07
"len256_GC0.800000_E1.100000_obsGC0.875000_obsE1.528614_#0/KMP",23,31197.6,31196.1,us,6.46911e+06,,,,,2304,2.69653,2048,0,256,256,1.25164e+07
"len256_GC0.800000_E1.900000_obsGC0.738281_obsE1.828935_#0/KMP",22,30614.9,30612.2,us,6.89216e+06,,,,,2304,2.65688,2048,0,256,256,1.23323e+07
"len512_GC0.200000_E0.300000_obsGC0.152344_obsE1.611668_#0/KMP",22,30449.6,30448,us,6.92933e+06,,,,,4608,2.65782,4096,0,512,512,1.23367e+07
"len512_GC0.200000_E1.100000_obsGC0.148438_obsE1.603163_#0/KMP",25,28558.6,28557.9,us,6.50139e+06,,,,,4608,2.65993,4096,0,512,512,1.23465e+07
"len512_GC0.200000_E1.900000_obsGC0.232422_obsE1.781338_#0/KMP",25,26622.6,26621.5,us,6.97428e+06,,,,,4608,2.61425,4096,0,512,512,1.21345e+07
"len512_GC0.500000_E0.300000_obsGC0.572266_obsE1.976095_#0/KMP",23,30949.2,30948,us,6.52096e+06,,,,,4608,2.6689,4096,0,512,512,1.23881e+07
"len512_GC0.500000_E1.100000_obsGC0.562500_obsE1.983277_#0/KMP",24,27810.2,27808.1,us,6.95488e+06,,,,,4608,2.62484,4096,0,512,512,1.21836e+07
"len512_GC0.500000_E1.900000_obsGC0.511719_obsE1.998626_#0/KMP",22,30139.4,30137.3,us,7.00077e+06,,,,,4608,2.63486,4096,0,512,512,1.22301e+07
"len512_GC0.800000_E0.300000_obsGC0.857422_obsE1.590210_#0/KMP",27,26163.6,26162.1,us,6.57108e+06,,,,,4608,2.643,4096,0,512,512,1.22679e+07
"len512_GC0.800000_E1.100000_obsGC0.853516_obsE1.599118_#0/KMP",24,27986.8,27983.5,us,6.9113e+06,,,,,4608,2.63451,4096,0,512,512,1.22285e+07
"len512_GC0.800000_E1.900000_obsGC0.783203_obsE1.753650_#0/KMP",23,28170.6,28168.8,us,7.16434e+06,,,,,4608,2.63401,4096,0,512,512,1.22262e+07
"len1000_GC0.200000_E0.300000_obsGC0.164000_obsE1.640311_#0/KMP",25,27753.4,27751.2,us,6.69037e+06,,,,,9000,2.65108,8000,0,1000,1000,1.23054e+07
"len1000_GC0.200000_E1.100000_obsGC0.164000_obsE1.638732_#0/KMP",25,26369.7,26368.6,us,7.04117e+06,,,,,9000,2.62098,8000,0,1000,1000,1.21657e+07
"len1000_GC0.200000_E1.900000_obsGC0.221000_obsE1.758635_#0/KMP",24,28517.9,28515.7,us,6.78231e+06,,,,,9000,2.63869,8000,0,1000,1000,1.22479e+07
"len1000_GC0.500000_E0.300000_obsGC0.516000_obsE1.985681_#0/KMP",24,29881,29879.7,us,6.47269e+06,,,,,9000,2.63952,8000,0,1000,1000,1.22517e+07
"len1000_GC0.500000_E1.100000_obsGC0.565000_obsE1.985172_#0/KMP",24,27773.5,27771.7,us,6.964e+06,,,,,9000,2.62336,8000,0,1000,1000,1.21767e+07
"len1000_GC0.500000_E1.900000_obsGC0.489000_obsE1.997610_#0/KMP",22,31266.4,31265.4,us,6.74817e+06,,,,,9000,2.66085,8000,0,1000,1000,1.23507e+07
"len1000_GC0.800000_E0.300000_obsGC0.844000_obsE1.622990_#0/KMP",23,30465.3,30464.5,us,6.62446e+06,,,,,9000,2.71536,8000,0,1000,1000,1.26038e+07
"len1000_GC0.800000_E1.100000_obsGC0.836000_obsE1.641368_#0/KMP",26,26057.9,26057,us,6.85134e+06,,,,,9000,2.63247,8000,0,1000,1000,1.2219e+07
"len1000_GC0.800000_E1.900000_obsGC0.781000_obsE1.756623_#0/KMP",24,28930.3,28929.1,us,6.68538e+06,,,,,9000,2.64005,8000,0,1000,1000,1.22542e+07
"len2000_GC0.200000_E0.300000_obsGC0.178500_obsE1.674733_#0/KMP",24,29439.5,29435.9,us,6.57028e+06,,,,,18000,2.63295,16000,0,2000,2000,1.22212e+07
"len2000_GC0.200000_E1.100000_obsGC0.177500_obsE1.673787_#0/KMP",23,29754.4,29752.1,us,6.78308e+06,,,,,18000,2.63246,16000,0,2000,2000,1.2219e+07
