2025-12-02T01:26:00+00:00
Running ./benchmark_runner
Run on (8 X 3500 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 0.39, 1.16, 2.64
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","ComparisonsPerChar","LPS_Bytes","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"len64_GC0.200000_E0.300000_obsGC0.046875_obsE1.254120_#0/KMP",22,31336.1,31334.4,us,6.73331e+06,,,,,576,2.65161,512,0,64,64,1.23078e+07
"len64_GC0.200000_E1.100000_obsGC0.046875_obsE1.268956_#0/KMP",25,28337,28333.2,us,6.55295e+06,,,,,576,2.63667,512,0,64,64,1.22385e+07
"len64_GC0.200000_E1.900000_obsGC0.312500_obsE1.886960_#0/KMP",26,28533.4,28531,us,6.25723e+06,,,,,576,2.62697,512,0,64,64,1.21935e+07
"len64_GC0.500000_E0.300000_obsGC0.531250_obsE1.799483_#0/KMP",22,31214.7,31212.4,us,6.75963e+06,,,,,576,2.66584,512,0,64,64,1.23739e+07
"len64_GC0.500000_E1.100000_obsGC0.437500_obsE1.796125_#0/KMP",25,31027.5,31005.5,us,5.98816e+06,,,,,576,2.64847,512,0,64,64,1.22933e+07
"len64_GC0.500000_E1.900000_obsGC0.468750_obsE1.985835_#0/KMP",22,34645.4,34641.5,us,6.09049e+06,,,,,576,2.71827,512,0,64,64,1.26173e+07
"len64_GC0.800000_E0.300000_obsGC0.937500_obsE1.313437_#0/KMP",24,28830.2,28827.2,us,6.70902e+06,,,,,576,2.67627,512,0,64,64,1.24223e+07
"len64_GC0.800000_E1.100000_obsGC0.937500_obsE1.318721_#0/KMP",24,29776.7,29774.6,us,6.49555e+06,,,,,576,2.68098,512,0,64,64,1.24442e+07
"len64_GC0.800000_E1.900000_obsGC0.765625_obsE1.782737_#0/KMP",23,30008.8,30005.8,us,6.72572e+06,,,,,576,2.63758,512,0,64,64,1.22427e+07
"len128_GC0.200000_E0.300000_obsGC0.117188_obsE1.466514_#0/KMP",25,27079.3,27077.4,us,6.85687e+06,,,,,1152,2.62651,1024,0,128,128,1.21913e+07
"len128_GC0.200000_E1.100000_obsGC0.117188_obsE1.484135_#0/KMP",25,27864.7,27860.6,us,6.66411e+06,,,,,1152,2.64066,1024,0,128,128,1.2257e+07
"len128_GC0.200000_E1.900000_obsGC0.234375_obsE1.778752_#0/KMP",26,26897.8,26896.4,us,6.6375e+06,,,,,1152,2.628,1024,0,128,128,1.21983e+07
"len128_GC0.500000_E0.300000_obsGC0.570312_obsE1.901389_#0/KMP",23,30938.9,30935.9,us,6.52351e+06,,,,,1152,2.68153,1024,0,128,128,1.24467e+07
"len128_GC0.500000_E1.100000_obsGC0.453125_obsE1.884144_#0/KMP",22,30970.3,30968.8,us,6.81281e+06,,,,,1152,2.65353,1024,0,128,128,1.23168e+07
"len128_GC0.500000_E1.900000_obsGC0.531250_obsE1.992467_#0/KMP",27,26809.6,26807.4,us,6.4129e+06,,,,,1152,2.64256,1024,0,128,128,1.22659e+07
"len128_GC0.800000_E0.300000_obsGC0.898438_obsE1.467590_#0/KMP",25,28003.1,28001.8,us,6.6305e+06,,,,,1152,2.64527,1024,0,128,128,1.22784e+07
"len128_GC0.800000_E1.100000_obsGC0.898438_obsE1.428331_#0/KMP",28,25491.5,25489.6,us,6.50357e+06,,,,,1152,2.62133,1024,0,128,128,1.21673e+07
"len128_GC0.800000_E1.900000_obsGC0.781250_obsE1.756171_#0/KMP",23,30668.9,30666,us,6.58094e+06,,,,,1152,2.67939,1024,0,128,128,1.24368e+07
"len256_GC0.200000_E0.300000_obsGC0.128906_obsE1.525262_#0/KMP",25,28627.1,28625.2,us,6.4861e+06,,,,,2304,2.64961,2048,0,256,256,1.22986e+07
"len256_GC0.200000_E1.100000_obsGC0.113281_obsE1.509625_#0/KMP",24,29139.3,29135.8,us,6.63797e+06,,,,,2304,2.66249,2048,0,256,256,1.23583e+07
"len256_GC0.200000_E1.900000_obsGC0.242188_obsE1.798427_#0/KMP",25,27873.3,27872.2,us,6.66133e+06,,,,,2304,2.65124,2048,0,256,256,1.23061e+07
"len256_GC0.500000_E0.300000_obsGC0.492188_obsE1.965017_#0/KMP",24,28954.5,28952.3,us,6.68002e+06,,,,,2304,2.62338,2048,0,256,256,1.21768e+07
"len256_GC0.500000_E1.100000_obsGC0.503906_obsE1.954405_#0/KMP",25,28504.1,28501.6,us,6.51423e+06,,,,,2304,2.64436,2048,0,256,256,1.22742e+07
"len256_GC0.500000_E1.900000_obsGC0.460938_obsE1.992467_#0/KMP",25,28269.7,28268.1,us,6.56805e+06,,,,,2304,2.66376,2048,0,256,256,1.23642e+07
"len256_GC0.800000_E0.300000_obsGC0.863281_obsE1.571812_#0/KMP",25,27606.1,27603.7,us,6.72614e+06,,,,,2304,2.63255,2048,0,256,256,1.22194e+07
"len256_GC0.800000_E1.100000_obsGC0.875000_obsE1.528614_#0/KMP",23,30758.4,30756.9,us,6.56148e+06,,,,,2304,2.69653,2048,0,256,256,1.25164e+07
"len256_GC0.800000_E1.900000_obsGC0.738281_obsE1.828935_#0/KMP",23,30671.1,30667.2,us,6.58069e+06,,,,,2304,2.65688,2048,0,256,256,1.23323e+07
"len512_GC0.200000_E0.300000_obsGC0.152344_obsE1.611668_#0/KMP",23,30814.1,30811.6,us,6.54983e+06,,,,,4608,2.65782,4096,0,512,512,1.23367e+07
"len512_GC0.200000_E1.100000_obsGC0.148438_obsE1.603163_#0/KMP",24,29613.6,29610.5,us,6.53154e+06,,,,,4608,2.65993,4096,0,512,512,1.23465e+07
"len512_GC0.200000_E1.900000_obsGC0.232422_obsE1.781338_#0/KMP",26,26866.1,26863.2,us,6.64571e+06,,,,,4608,2.61425,4096,0,512,512,1.21345e+07
"len512_GC0.500000_E0.300000_obsGC0.572266_obsE1.976095_#0/KMP",23,30138.3,30136.2,us,6.69662e+06,,,,,4608,2.6689,4096,0,512,512,1.23881e+07
"len512_GC0.500000_E1.100000_obsGC0.562500_obsE1.983277_#0/KMP",25,27963.6,27961.8,us,6.63998e+06,,,,,4608,2.62484,4096,0,512,512,1.21836e+07
"len512_GC0.500000_E1.900000_obsGC0.511719_obsE1.998626_#0/KMP",23,30092.2,30090,us,6.70691e+06,,,,,4608,2.63486,4096,0,512,512,1.22301e+07
"len512_GC0.800000_E0.300000_obsGC0.857422_obsE1.590210_#0/KMP",26,26566.6,26564,us,6.72057e+06,,,,,4608,2.643,4096,0,512,512,1.22679e+07
"len512_GC0.800000_E1.100000_obsGC0.853516_obsE1.599118_#0/KMP",25,28014.6,28013.3,us,6.62779e+06,,,,,4608,2.63451,4096,0,512,512,1.22285e+07
"len512_GC0.800000_E1.900000_obsGC0.783203_obsE1.753650_#0/KMP",25,28278.5,28277.1,us,6.56596e+06,,,,,4608,2.63401,4096,0,512,512,1.22262e+07
"len1000_GC0.200000_E0.300000_obsGC0.164000_obsE1.640311_#0/KMP",25,28041.2,28039.7,us,6.62153e+06,,,,,9000,2.65108,8000,0,1000,1000,1.23054e+07
"len1000_GC0.200000_E1.100000_obsGC0.164000_obsE1.638732_#0/KMP",26,27072.6,27069.3,us,6.59512e+06,,,,,9000,2.62098,8000,0,1000,1000,1.21657e+07
"len1000_GC0.200000_E1.900000_obsGC0.221000_obsE1.758635_#0/KMP",24,28585.3,28584.5,us,6.76598e+06,,,,,9000,2.63869,8000,0,1000,1000,1.22479e+07
"len1000_GC0.500000_E0.300000_obsGC0.516000_obsE1.985681_#0/KMP",24,29461.8,29459.3,us,6.56506e+06,,,,,9000,2.63952,8000,0,1000,1000,1.22517e+07
"len1000_GC0.500000_E1.100000_obsGC0.565000_obsE1.985172_#0/KMP",25,27837.2,27835.4,us,6.67013e+06,,,,,9000,2.62336,8000,0,1000,1000,1.21767e+07
"len1000_GC0.500000_E1.900000_obsGC0.489000_obsE1.997610_#0/KMP",22,31012,31008.4,us,6.80411e+06,,,,,9000,2.66085,8000,0,1000,1000,1.23507e+07
"len1000_GC0.800000_E0.300000_obsGC0.844000_obsE1.622990_#0/KMP",23,31409.3,31406.5,us,6.42578e+06,,,,,9000,2.71536,8000,0,1000,1000,1.26038e+07
"len1000_GC0.800000_E1.100000_obsGC0.836000_obsE1.641368_#0/KMP",27,26215.9,26214,us,6.55807e+06,,,,,9000,2.63247,8000,0,1000,1000,1.2219e+07
"len1000_GC0.800000_E1.900000_obsGC0.781000_obsE1.756623_#0/KMP",25,28482.8,28479.8,us,6.51923e+06,,,,,9000,2.64005,8000,0,1000,1000,1.22542e+07
"len2000_GC0.200000_E0.300000_obsGC0.178500_obsE1.674733_#0/KMP",24,29721.6,29719.1,us,6.50767e+06,,,,,18000,2.63295,16000,0,2000,2000,1.22212e+07
"len2000_GC0.200000_E1.100000_obsGC0.177500_obsE1.673787_#0/KMP",24,29966.1,29964.2,us,6.45443e+06,,,,,18000,2.63246,16000,0,2000,2000,1.2219e+07
"len2000_GC0.200000_E1.900000_obsGC0.221000_obsE1.761426_#0/KMP",22,30918.2,30916.4,us,6.82435e+06,,,,,18000,2.66704,16000,0,2000,2000,1.23795e+07
"len2000_GC0.500000_E0.300000_obsGC0.479000_obsE1.993994_#0/KMP",24,29190.5,29189,us,6.62586e+06,,,,,18000,2.61889,16000,0,2000,2000,1.2156e+07
"len2000_GC0.500000_E1.100000_obsGC0.470500_obsE1.994714_#0/KMP",26,26382.7,26382.1,us,6.76691e+06,,,,,18000,2.63945,16000,0,2000,2000,1.22514e+07
"len2000_GC0.500000_E1.900000_obsGC0.517500_obsE1.998790_#0/KMP",22,30661.1,30658.7,us,6.88172e+06,,,,,18000,2.66145,16000,0,2000,2000,1.23535e+07
"len2000_GC0.800000_E0.300000_obsGC0.826000_obsE1.666735_#0/KMP",26,27413.8,27409.8,us,6.51319e+06,,,,,18000,2.63886,16000,0,2000,2000,1.22487e+07
"len2000_GC0.800000_E1.100000_obsGC0.830500_obsE1.655556_#0/KMP",24,28934.2,28931.9,us,6.68475e+06,,,,,18000,2.67316,16000,0,2000,2000,1.24079e+07
"len2000_GC0.800000_E1.900000_obsGC0.782500_obsE1.755305_#0/KMP",22,31696.2,31692.9,us,6.65713e+06,,,,,18000,2.69047,16000,0,2000,2000,1.24882e+07
