2025-12-02T02:26:04+00:00
Running ./benchmark_runner
Run on (8 X 400 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 1.49, 1.61, 4.01
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","ComparisonsPerChar","LPS_Bytes","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"len64_GC0.200000_E0.300000_obsGC0.046875_obsE1.254120_#0/KMP",22,32961.3,32958.7,us,6.40148e+06,,,,,576,2.65161,512,0,64,64,1.23078e+07
"len64_GC0.200000_E1.100000_obsGC0.046875_obsE1.268956_#0/KMP",25,27838.2,27833.2,us,6.67066e+06,,,,,576,2.63667,512,0,64,64,1.22385e+07
"len64_GC0.200000_E1.900000_obsGC0.312500_obsE1.886960_#0/KMP",24,27657,27654.2,us,6.99359e+06,,,,,576,2.62697,512,0,64,64,1.21935e+07
"len64_GC0.500000_E0.300000_obsGC0.531250_obsE1.799483_#0/KMP",23,32562.1,32559.7,us,6.19818e+06,,,,,576,2.66584,512,0,64,64,1.23739e+07
"len64_GC0.500000_E1.100000_obsGC0.437500_obsE1.796125_#0/KMP",25,27993.2,27990.4,us,6.63321e+06,,,,,576,2.64847,512,0,64,64,1.22933e+07
"len64_GC0.500000_E1.900000_obsGC0.468750_obsE1.985835_#0/KMP",22,32957.8,32955.1,us,6.40218e+06,,,,,576,2.71827,512,0,64,64,1.26173e+07
"len64_GC0.800000_E0.300000_obsGC0.937500_obsE1.313437_#0/KMP",25,28451,28448.6,us,6.52638e+06,,,,,576,2.67627,512,0,64,64,1.24223e+07
"len64_GC0.800000_E1.100000_obsGC0.937500_obsE1.318721_#0/KMP",24,29658.4,29656.8,us,6.52135e+06,,,,,576,2.68098,512,0,64,64,1.24442e+07
"len64_GC0.800000_E1.900000_obsGC0.765625_obsE1.782737_#0/KMP",25,28176.8,28175.4,us,6.58965e+06,,,,,576,2.63758,512,0,64,64,1.22427e+07
"len128_GC0.200000_E0.300000_obsGC0.117188_obsE1.466514_#0/KMP",26,26859.5,26858.4,us,6.64689e+06,,,,,1152,2.62651,1024,0,128,128,1.21913e+07
"len128_GC0.200000_E1.100000_obsGC0.117188_obsE1.484135_#0/KMP",25,27570.4,27568.7,us,6.73468e+06,,,,,1152,2.64066,1024,0,128,128,1.2257e+07
"len128_GC0.200000_E1.900000_obsGC0.234375_obsE1.778752_#0/KMP",26,26901.3,26900.3,us,6.63656e+06,,,,,1152,2.628,1024,0,128,128,1.21983e+07
"len128_GC0.500000_E0.300000_obsGC0.570312_obsE1.901389_#0/KMP",23,31082.7,31078.8,us,6.49353e+06,,,,,1152,2.68153,1024,0,128,128,1.24467e+07
"len128_GC0.500000_E1.100000_obsGC0.453125_obsE1.884144_#0/KMP",23,30852.4,30849,us,6.54189e+06,,,,,1152,2.65353,1024,0,128,128,1.23168e+07
"len128_GC0.500000_E1.900000_obsGC0.531250_obsE1.992467_#0/KMP",27,26957.1,26954,us,6.37802e+06,,,,,1152,2.64256,1024,0,128,128,1.22659e+07
"len128_GC0.800000_E0.300000_obsGC0.898438_obsE1.467590_#0/KMP",25,28330.9,28327.3,us,6.55431e+06,,,,,1152,2.64527,1024,0,128,128,1.22784e+07
"len128_GC0.800000_E1.100000_obsGC0.898438_obsE1.428331_#0/KMP",28,25431.1,25429.2,us,6.51901e+06,,,,,1152,2.62133,1024,0,128,128,1.21673e+07
"len128_GC0.800000_E1.900000_obsGC0.781250_obsE1.756171_#0/KMP",23,30538.6,30535.9,us,6.60897e+06,,,,,1152,2.67939,1024,0,128,128,1.24368e+07
"len256_GC0.200000_E0.300000_obsGC0.128906_obsE1.525262_#0/KMP",24,28556,28555.1,us,6.77295e+06,,,,,2304,2.64961,2048,0,256,256,1.22986e+07
"len256_GC0.200000_E1.100000_obsGC0.113281_obsE1.509625_#0/KMP",23,29114.1,29113.2,us,6.93193e+06,,,,,2304,2.66249,2048,0,256,256,1.23583e+07
"len256_GC0.200000_E1.900000_obsGC0.242188_obsE1.798427_#0/KMP",25,27699.7,27699.3,us,6.70292e+06,,,,,2304,2.65124,2048,0,256,256,1.23061e+07
"len256_GC0.500000_E0.300000_obsGC0.492188_obsE1.965017_#0/KMP",24,29157.6,29155.6,us,6.63345e+06,,,,,2304,2.62338,2048,0,256,256,1.21768e+07
"len256_GC0.500000_E1.100000_obsGC0.503906_obsE1.954405_#0/KMP",25,28265.3,28264.3,us,6.56892e+06,,,,,2304,2.64436,2048,0,256,256,1.22742e+07
"len256_GC0.500000_E1.900000_obsGC0.460938_obsE1.992467_#0/KMP",25,28641.2,28638.8,us,6.48302e+06,,,,,2304,2.66376,2048,0,256,256,1.23642e+07
"len256_GC0.800000_E0.300000_obsGC0.863281_obsE1.571812_#0/KMP",25,27658.8,27656.2,us,6.71335e+06,,,,,2304,2.63255,2048,0,256,256,1.22194e+07
"len256_GC0.800000_E1.100000_obsGC0.875000_obsE1.528614_#0/KMP",23,30919.5,30916.8,us,6.52755e+06,,,,,2304,2.69653,2048,0,256,256,1.25164e+07
"len256_GC0.800000_E1.900000_obsGC0.738281_obsE1.828935_#0/KMP",23,30762.3,30759.9,us,6.56084e+06,,,,,2304,2.65688,2048,0,256,256,1.23323e+07
"len512_GC0.200000_E0.300000_obsGC0.152344_obsE1.611668_#0/KMP",23,30528.4,30526.3,us,6.61105e+06,,,,,4608,2.65782,4096,0,512,512,1.23367e+07
"len512_GC0.200000_E1.100000_obsGC0.148438_obsE1.603163_#0/KMP",25,29788,29783.3,us,6.23389e+06,,,,,4608,2.65993,4096,0,512,512,1.23465e+07
"len512_GC0.200000_E1.900000_obsGC0.232422_obsE1.781338_#0/KMP",26,26612.6,26610.1,us,6.70891e+06,,,,,4608,2.61425,4096,0,512,512,1.21345e+07
"len512_GC0.500000_E0.300000_obsGC0.572266_obsE1.976095_#0/KMP",23,30221.3,30218.7,us,6.67835e+06,,,,,4608,2.6689,4096,0,512,512,1.23881e+07
"len512_GC0.500000_E1.100000_obsGC0.562500_obsE1.983277_#0/KMP",25,27864.4,27863.2,us,6.66349e+06,,,,,4608,2.62484,4096,0,512,512,1.21836e+07
"len512_GC0.500000_E1.900000_obsGC0.511719_obsE1.998626_#0/KMP",23,30315.2,30312.7,us,6.65763e+06,,,,,4608,2.63486,4096,0,512,512,1.22301e+07
"len512_GC0.800000_E0.300000_obsGC0.857422_obsE1.590210_#0/KMP",26,26226.3,26224.5,us,6.80758e+06,,,,,4608,2.643,4096,0,512,512,1.22679e+07
"len512_GC0.800000_E1.100000_obsGC0.853516_obsE1.599118_#0/KMP",25,27942.4,27940.8,us,6.64498e+06,,,,,4608,2.63451,4096,0,512,512,1.22285e+07
"len512_GC0.800000_E1.900000_obsGC0.783203_obsE1.753650_#0/KMP",25,28226.8,28224.6,us,6.57816e+06,,,,,4608,2.63401,4096,0,512,512,1.22262e+07
"len1000_GC0.200000_E0.300000_obsGC0.164000_obsE1.640311_#0/KMP",25,27678.6,27677,us,6.70832e+06,,,,,9000,2.65108,8000,0,1000,1000,1.23054e+07
"len1000_GC0.200000_E1.100000_obsGC0.164000_obsE1.638732_#0/KMP",26,27096.4,27094.8,us,6.58892e+06,,,,,9000,2.62098,8000,0,1000,1000,1.21657e+07
"len1000_GC0.200000_E1.900000_obsGC0.221000_obsE1.758635_#0/KMP",24,28632,28630.3,us,6.75516e+06,,,,,9000,2.63869,8000,0,1000,1000,1.22479e+07
"len1000_GC0.500000_E0.300000_obsGC0.516000_obsE1.985681_#0/KMP",24,29575.3,29572.7,us,6.53989e+06,,,,,9000,2.63952,8000,0,1000,1000,1.22517e+07
"len1000_GC0.500000_E1.100000_obsGC0.565000_obsE1.985172_#0/KMP",25,27779.2,27777.5,us,6.68404e+06,,,,,9000,2.62336,8000,0,1000,1000,1.21767e+07
"len1000_GC0.500000_E1.900000_obsGC0.489000_obsE1.997610_#0/KMP",23,30711.2,30709.1,us,6.5717e+06,,,,,9000,2.66085,8000,0,1000,1000,1.23507e+07
"len1000_GC0.800000_E0.300000_obsGC0.844000_obsE1.622990_#0/KMP",22,30739.7,30737.5,us,6.86406e+06,,,,,9000,2.71536,8000,0,1000,1000,1.26038e+07
"len1000_GC0.800000_E1.100000_obsGC0.836000_obsE1.641368_#0/KMP",27,26248.9,26246.4,us,6.54996e+06,,,,,9000,2.63247,8000,0,1000,1000,1.2219e+07
"len1000_GC0.800000_E1.900000_obsGC0.781000_obsE1.756623_#0/KMP",25,28467.9,28466.3,us,6.52231e+06,,,,,9000,2.64005,8000,0,1000,1000,1.22542e+07
"len2000_GC0.200000_E0.300000_obsGC0.178500_obsE1.674733_#0/KMP",23,29714,29712.5,us,6.79213e+06,,,,,18000,2.63295,16000,0,2000,2000,1.22212e+07
"len2000_GC0.200000_E1.100000_obsGC0.177500_obsE1.673787_#0/KMP",24,30185.6,30183.5,us,6.40754e+06,,,,,18000,2.63246,16000,0,2000,2000,1.2219e+07
"len2000_GC0.200000_E1.900000_obsGC0.221000_obsE1.761426_#0/KMP",23,30978,30976.7,us,6.51493e+06,,,,,18000,2.66704,16000,0,2000,2000,1.23795e+07
"len2000_GC0.500000_E0.300000_obsGC0.479000_obsE1.993994_#0/KMP",24,29183.4,29180.8,us,6.62772e+06,,,,,18000,2.61889,16000,0,2000,2000,1.2156e+07
"len2000_GC0.500000_E1.100000_obsGC0.470500_obsE1.994714_#0/KMP",27,26507.7,26506.7,us,6.48565e+06,,,,,18000,2.63945,16000,0,2000,2000,1.22514e+07
"len2000_GC0.500000_E1.900000_obsGC0.517500_obsE1.998790_#0/KMP",23,30866.2,30861.8,us,6.53919e+06,,,,,18000,2.66145,16000,0,2000,2000,1.23535e+07
"len2000_GC0.800000_E0.300000_obsGC0.826000_obsE1.666735_#0/KMP",26,27465.6,27463.2,us,6.50052e+06,,,,,18000,2.63886,16000,0,2000,2000,1.22487e+07
"len2000_GC0.800000_E1.100000_obsGC0.830500_obsE1.655556_#0/KMP",24,28685.4,28682.5,us,6.74286e+06,,,,,18000,2.67316,16000,0,2000,2000,1.24079e+07
"len2000_GC0.800000_E1.900000_obsGC0.782500_obsE1.755305_#0/KMP",22,31521,31518.4,us,6.694e+06,,,,,18000,2.69047,16000,0,2000,2000,1.24882e+07
