base_name,length,gc,entropy,mean,min,max,median,mode,std_dev,var,range,mean_dev,q1,q2,q3,iqr,label
snips_hybrid_1000_0.529_1.9914.csv,1000,0.529,1.9914,18425.230000000003,17937.9,21759.9,18235.35,17937.9,591.9717503084634,350430.55316326563,3822.0,351.9432000000016,18139.899999999998,18235.35,18458.600000000002,318.70000000000437,real_time
snips_hybrid_1000_0.573_1.9835.csv,1000,0.573,1.9835,18082.682,17537.6,20249.7,17907.6,17537.6,649.7729143952005,422204.84028163255,2712.100000000002,418.9519200000003,17712.274999999998,17907.6,18053.475000000002,341.20000000000437,real_time
snips_hybrid_2000_0.42_1.9792.csv,2000,0.42,1.9792,15832.316,15447.8,17496.4,15714.0,15447.8,400.35243675582467,160282.07361632658,2048.600000000002,271.5657600000002,15578.625,15714.0,15943.275,364.64999999999964,real_time
snips_hybrid_2000_0.4855_1.9977.csv,2000,0.4855,1.9977,14710.101999999999,14364.0,15550.6,14643.599999999999,14364.0,266.902138673656,71236.75162857151,1186.6000000000004,187.0148799999997,14560.075,14643.599999999999,14752.7,192.625,real_time
snips_hybrid_2000_0.49_1.9979.csv,2000,0.49,1.9979,13917.025999999998,13493.1,15722.1,13741.900000000001,13493.1,484.6276752269915,234863.98359591837,2229.0,326.1275199999989,13644.85,13741.900000000001,13908.9,264.0499999999993,real_time
snips_hybrid_2000_0.4935_1.9998.csv,2000,0.4935,1.9998,18696.542,18076.3,21108.2,18434.449999999997,18076.3,752.870410316817,566813.8547306124,3031.9000000000015,525.5392000000008,18307.149999999998,18434.449999999997,18550.175,243.02500000000146,real_time
snips_hybrid_2000_0.4945_1.9997.csv,2000,0.4945,1.9997,19216.640000000003,18438.9,21074.8,19042.2,18438.9,545.7747386111986,297870.0653061222,2635.899999999998,389.76320000000067,18885.625,19042.2,19352.45,466.8250000000007,real_time
snips_hybrid_2000_0.5_1.9986.csv,2000,0.5,1.9986,17665.077999999998,16974.6,21834.4,17465.6,16974.6,726.6309694973462,527992.5658326533,4859.800000000003,400.2665599999987,17329.5,17465.6,17660.425000000003,330.9250000000029,real_time
snips_hybrid_2000_0.5045_1.9899.csv,2000,0.5045,1.9899,24135.58,23266.3,29643.2,23692.800000000003,23299.9,1224.3756686406275,1499095.7779591838,6376.9000000000015,820.1536000000007,23499.824999999997,23692.800000000003,23981.975000000002,482.1500000000051,real_time
snips_hybrid_2000_0.5075_1.9955.csv,2000,0.5075,1.9955,11851.61,11451.2,13074.9,11754.95,11451.2,338.7376013244179,114743.16255102029,1623.699999999999,229.29480000000004,11645.400000000001,11754.95,11885.15,239.74999999999818,real_time
snips_hybrid_2000_0.5805_1.9782.csv,2000,0.5805,1.9782,18976.082,18463.4,20795.9,18773.199999999997,18463.4,555.0895462565167,308124.40436326555,2332.5,396.81807999999944,18633.975000000002,18773.199999999997,19056.45,422.47499999999854,real_time
