base_name,length,gc,entropy,mean,min,max,median,mode,std_dev,var,range,mean_dev,q1,q2,q3,iqr,label
snips_boyer_moore_512_0.5332_1.993.csv,512,0.5332,1.993,20607.352,19364.4,24054.3,20330.4,19364.4,943.1382243881543,889509.7103020404,4689.899999999998,645.8267199999996,20068.975,20330.4,20779.45,710.4750000000022,real_time
snips_boyer_moore_512_0.5527_1.9859.csv,512,0.5527,1.9859,19327.85,18043.9,22994.1,18934.1,18043.9,1058.3531913558254,1120111.4776530606,4950.199999999997,791.2219999999992,18701.774999999998,18934.1,19351.95,650.1750000000029,real_time
snips_boyer_moore_512_0.5801_1.9798.csv,512,0.5801,1.9798,14459.678,13677.3,18326.9,14197.400000000001,13677.3,881.5097226569743,777059.3911387757,4649.600000000002,616.84432,13933.5,14197.400000000001,14662.4,728.8999999999996,real_time
snips_boyer_moore_1000_0.446_1.9902.csv,1000,0.446,1.9902,13705.946000000002,12974.3,18619.5,13360.650000000001,13207.6,1021.6490363892592,1043766.7535551018,5645.200000000001,642.933600000001,13155.0,13360.650000000001,13613.0,458.0,real_time
snips_boyer_moore_1000_0.495_1.9967.csv,1000,0.495,1.9967,18416.577999999998,17364.5,22054.8,18101.5,17364.5,1069.1481078152353,1143077.676444898,4690.299999999999,798.5483199999989,17686.824999999997,18101.5,18502.274999999998,815.4500000000007,real_time
snips_boyer_moore_1000_0.495_1.9975.csv,1000,0.495,1.9975,13301.550000000003,12594.3,16363.0,13061.05,12679.8,750.2886264359762,562933.0229591838,3768.7000000000007,554.5600000000011,12739.1,13061.05,13590.225,851.125,real_time
snips_boyer_moore_1000_0.499_1.9992.csv,1000,0.499,1.9992,15767.099999999999,14876.5,23657.1,15340.650000000001,14876.5,1412.8668841206863,1996192.832244897,8780.599999999999,821.1599999999992,15054.599999999999,15340.650000000001,15753.55,698.9500000000007,real_time
snips_boyer_moore_1000_0.503_1.9975.csv,1000,0.503,1.9975,18801.86,17714.3,25537.0,18395.85,17714.3,1377.637925092461,1897886.2526530614,7822.700000000001,868.8400000000005,17966.55,18395.85,18876.324999999997,909.7749999999978,real_time
snips_boyer_moore_1000_0.515_1.9986.csv,1000,0.515,1.9986,21500.135999999995,19923.2,33308.1,20834.65,19923.2,2059.3049037072324,4240736.686432653,13384.899999999998,1218.2875199999985,20429.775,20834.65,21656.949999999997,1227.1749999999956,real_time
snips_boyer_moore_1000_0.52_1.9986.csv,1000,0.52,1.9986,20523.272,19454.7,24252.4,20005.35,19454.7,1254.6571400984415,1574164.5392,4797.700000000001,939.8208000000003,19629.275,20005.35,20750.2,1120.9249999999993,real_time
