snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
47,2000,773274,systematic,0.5045,1.9899,28,27516.5,27509.7,us,6025980.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,27,27273.5,27250.4,us,6308650.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,27,23911.6,23909.2,us,7190230.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,27,25842.0,25837.9,us,6653530.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,28,23937.8,23935.1,us,6925960.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,27,27364.1,27344.5,us,6286930.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,27,26352.4,26334.6,us,6528030.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,26,28458.1,28439.3,us,6277400.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,27,26759.4,26739.7,us,6429130.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,27807.4,27781.8,us,5761220.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,23750.5,23748.8,us,6514930.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,23598.6,23596.4,us,6557020.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,23350.7,23348.0,us,6855270.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,23278.8,23268.3,us,6878760.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,31,23396.1,23388.9,us,6401780.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,23324.9,23316.8,us,6864450.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,23874.6,23868.0,us,6705930.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,24083.5,24074.9,us,6426680.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,22987.9,22982.6,us,6732120.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,23169.3,23165.1,us,6679080.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,28,23299.2,23295.8,us,7116030.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,23215.2,23212.5,us,6665440.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,23165.6,23161.6,us,6910440.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,23124.2,23119.7,us,6692210.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,28,23669.5,23664.2,us,7005230.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,24122.2,24117.9,us,6415210.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,26,25928.5,25910.8,us,6889980.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,24964.8,24956.6,us,6413410.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,24319.4,24313.5,us,6363610.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,10,233860.0,233693.0,us,1986220.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,24088.9,24082.8,us,6646120.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,24457.9,24450.6,us,6546140.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,23559.9,23556.8,us,6568030.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,24333.3,24327.7,us,6359910.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,23250.8,23248.3,us,6884670.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,23171.2,23168.2,us,6678200.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,24396.5,24388.0,us,6344180.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,27,23583.7,23577.4,us,7291430.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,28,22977.2,22975.7,us,7215150.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,24264.0,24259.1,us,6377890.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,31,24605.0,24602.0,us,6086110.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,31,23244.8,23242.3,us,6442160.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,22988.6,22986.6,us,6730960.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,29,23877.9,23873.0,us,6704510.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
47,2000,773274,systematic,0.5045,1.9899,30,23139.7,23137.3,us,6687110.0,,,,,4048,2048,1.03398,1,2000,2000,4799370.0
