snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
40,1000,1804698,systematic,0.446,1.9902,53,14159.2,14158.2,us,6185690.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,45,14855.6,14845.2,us,6948250.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,48,13610.9,13608.9,us,7105730.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,44,14222.2,14217.2,us,7420010.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,46,13262.2,13260.3,us,7609590.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,47,15244.1,15235.8,us,6482030.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,45,18619.5,18573.6,us,5553470.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,43,15731.3,15718.0,us,6867650.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,39,15564.8,15550.5,us,7653540.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,42,14767.4,14757.6,us,7488690.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,52,13700.5,13698.2,us,6516350.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,53,13194.6,13193.6,us,6637950.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,53,13332.2,13330.5,us,6569760.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,50,13451.6,13444.7,us,6904800.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,51,13370.0,13363.1,us,6810760.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,51,13416.0,13412.4,us,6785740.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,46,13183.8,13180.7,us,7655540.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,53,13012.3,13010.3,us,6731480.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,13307.3,13305.0,us,6460460.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,53,13127.2,13125.4,us,6672440.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,51,13355.6,13352.8,us,6816030.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,49,13700.2,13697.5,us,6915680.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,13124.3,13122.1,us,6550520.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,50,13524.0,13521.5,us,6865610.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,52,13613.7,13611.5,us,6557880.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,13207.6,13205.8,us,6508990.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,12998.9,12998.1,us,6613010.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,52,13553.2,13552.0,us,6586680.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,52,13469.6,13467.6,us,6627970.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,53,13509.6,13507.3,us,6483760.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,13082.3,13081.3,us,6570950.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,53,13359.6,13357.6,us,6556420.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,13022.5,13021.3,us,6601230.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,46,13522.2,13520.7,us,7463010.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,13032.6,13031.3,us,6596150.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,53,13361.7,13359.5,us,6555510.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,13207.6,13206.5,us,6508660.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,12974.3,12973.4,us,6625600.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,50,13337.3,13335.3,us,6961450.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,53,13585.0,13582.3,us,6447990.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,50,13326.4,13323.1,us,6967840.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,13041.0,13039.8,us,6591880.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,53,13032.0,13030.6,us,6720980.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,52,13569.3,13565.9,us,6579900.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,53,13145.4,13143.6,us,6663180.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,43,16140.4,16108.1,us,6701330.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,50,13270.1,13268.5,us,6996520.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,50,13828.3,13825.2,us,6714790.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,13128.3,13127.3,us,6547920.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
40,1000,1804698,systematic,0.446,1.9902,54,13141.6,13140.4,us,6541410.0,,,,,3048,2048,0.58442,1,1000,1000,2712680.0
