snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
17,128,3867930,systematic,0.5625,1.9819,40,17116.2,17114.8,us,6780190.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,35,20210.1,20194.2,us,6567180.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,36,19774.0,19760.1,us,6525020.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,34,19829.3,19815.1,us,6889640.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,37,18387.4,18383.9,us,6823910.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,36,18005.0,17998.9,us,7163490.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,35,17740.5,17737.0,us,7476950.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,33,20593.3,20578.7,us,6835050.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,36,18189.8,18186.9,us,7089420.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,27,21079.4,21069.3,us,8159410.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,17660.8,17659.8,us,6739420.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17894.8,17892.6,us,6485450.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,36,18512.8,18510.4,us,6965530.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17673.8,17671.6,us,6566530.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,37,18346.1,18333.3,us,6842730.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,37,18816.0,18808.9,us,6669700.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,17863.4,17859.1,us,6664200.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,17671.6,17668.2,us,6736230.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17970.1,17965.7,us,6459050.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,38,18013.6,18010.2,us,6782200.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,18027.5,18023.7,us,6438260.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,17778.7,17776.0,us,6695360.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17651.2,17647.5,us,6575530.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,38,17635.0,17632.0,us,6927670.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,38,18536.4,18530.3,us,6591850.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,36,19588.6,19567.2,us,6589320.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,17624.6,17623.3,us,6753390.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,19630.2,19604.5,us,5919110.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,17785.4,17781.2,us,6693400.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17696.7,17695.4,us,6557710.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,17631.9,17629.8,us,6750870.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,17639.3,17637.1,us,6748110.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,18253.6,18248.8,us,6521910.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17623.2,17619.5,us,6585950.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,18226.6,18220.9,us,6531890.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17717.2,17714.9,us,6550500.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,38,18080.4,18076.9,us,6757160.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,18072.5,18070.2,us,6421680.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17464.1,17461.3,us,6645620.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,37,18235.7,18231.3,us,6881030.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17808.4,17805.6,us,6517140.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17593.0,17590.9,us,6596650.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,18197.9,18191.4,us,6542470.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17736.2,17732.2,us,6544090.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17769.3,17766.9,us,6531310.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,39,17483.8,17481.2,us,6808280.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17734.0,17731.9,us,6544220.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
17,128,3867930,systematic,0.5625,1.9819,40,17563.6,17560.4,us,6608110.0,,,,,2176,2048,0.794684,1,128,128,3688650.0
