snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
39,1000,1289070,systematic,0.495,1.9967,34,19639.0,19636.4,us,6952340.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,36,20546.7,20531.1,us,6279980.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,38,17904.4,17903.6,us,6822570.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,31,22054.8,22024.1,us,6798490.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,37,18176.6,18174.4,us,6902570.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,34,20129.6,20116.9,us,6786310.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,33,20060.9,20047.8,us,7016020.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,35,20288.6,20256.4,us,6547000.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,34,21305.3,21279.2,us,6415620.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,36,19844.2,19833.4,us,6500890.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,38,18256.3,18254.5,us,6691450.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,39,18126.9,18125.3,us,6566330.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,40,17364.5,17363.8,us,6682960.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,37,18403.4,18394.6,us,6819950.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,38,18113.4,18107.1,us,6745900.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,39,17798.1,17792.1,us,6689290.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,39,17556.6,17552.7,us,6780530.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,38,17636.2,17632.7,us,6927400.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,40,17805.7,17802.0,us,6518460.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,39,17783.8,17781.0,us,6693480.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,40,17657.2,17654.7,us,6572820.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,38,18775.3,18770.6,us,6507460.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,39,17797.8,17795.4,us,6688070.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,40,17617.6,17614.5,us,6587830.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,40,17585.0,17582.9,us,6599680.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,40,19253.1,19239.1,us,6031530.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,40,17779.5,17778.8,us,6526960.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,40,18089.6,18086.7,us,6415850.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,38,17984.7,17981.4,us,6793060.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
39,1000,1289070,systematic,0.495,1.9967,40,17692.0,17690.6,us,6559470.0,,,,,3048,2048,0.794873,1,1000,1000,3689520.0
