snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
53,2000,3866370,systematic,0.4945,1.9997,37,18954.4,18953.5,us,6618820.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,35,22679.3,22650.0,us,5855130.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,35,22222.8,22203.6,us,5972830.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,35,19741.2,19738.1,us,6718900.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,35,20658.6,20655.1,us,6420620.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,29,22485.2,22469.0,us,7123470.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,34,21066.8,21053.1,us,6484520.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,32,20893.7,20882.2,us,6946190.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,33,19544.9,19543.1,us,7197210.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,30,21687.3,21224.7,us,7289690.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,36,18788.1,18786.5,us,6863140.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,36,19058.1,19054.1,us,6766780.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,33,23446.4,23413.5,us,6007490.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
53,2000,3866370,systematic,0.4945,1.9997,34,19529.1,19517.4,us,6994760.0,,,,,4048,2048,0.843023,1,2000,2000,3913020.0
