snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
35,512,3867615,systematic,0.5215,1.995,33,21285.3,21283.9,us,6608570.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,26,25310.0,25282.5,us,7061220.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,31,20447.8,20446.6,us,7323030.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,30,23443.8,23429.1,us,6603840.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,31,21444.3,21439.5,us,6983860.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,29,23235.4,23224.5,us,6891720.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,30,23858.1,23838.1,us,6490530.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,29,24236.6,24218.3,us,6608940.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,31,23908.2,23888.5,us,6267890.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,30,23832.2,23817.5,us,6496130.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,32,21085.3,21083.6,us,6879840.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,33,22078.7,22073.1,us,6372290.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,32,21293.8,21289.4,us,6813340.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
35,512,3867615,systematic,0.5215,1.995,29,21100.6,21089.2,us,7589530.0,,,,,2560,2048,0.960902,1,512,512,4460170.0
