snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
48,2000,1288790,systematic,0.49,1.9979,40,16034.7,16029.5,us,7239220.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,43,15279.4,15269.1,us,7069550.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,46,13889.9,13887.2,us,7266100.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,47,14606.8,14602.2,us,6763250.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,44,14244.1,14242.1,us,7407080.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,45,14204.8,14203.5,us,7262140.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,47,15000.5,14993.6,us,6586700.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,46,14838.2,14829.2,us,6804520.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,42,14075.9,14073.0,us,7853020.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,41,14907.3,14899.9,us,7598090.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,43,14166.8,14162.3,us,7622050.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13855.9,13854.5,us,6442870.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,47,13928.1,13926.2,us,7091550.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,14044.9,14037.4,us,6358930.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,14085.9,14078.4,us,6340410.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13560.6,13555.3,us,6585040.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,14164.6,14159.5,us,6304050.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,45,13829.1,13824.9,us,7461040.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13483.4,13480.7,us,6621500.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13497.7,13495.5,us,6614230.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,14066.0,14062.3,us,6347660.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13420.8,13418.8,us,6652050.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13552.1,13549.7,us,6587790.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,48,13932.0,13929.8,us,6942050.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13786.5,13783.8,us,6475900.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,42,13903.5,13901.4,us,7949940.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,50,14929.7,14912.5,us,6225190.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,48,13785.7,13783.3,us,7015810.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13547.2,13545.2,us,6589980.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,5,144711.0,144642.0,us,6418130.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,49,13965.5,13962.5,us,6784420.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,51,13851.7,13848.6,us,6572000.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,51,13959.5,13957.2,us,6520830.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,50,14757.4,14747.3,us,6294920.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,50,13845.0,13842.7,us,6706260.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13534.1,13532.3,us,6596250.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,51,14221.7,14218.3,us,6401120.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13561.2,13557.9,us,6583810.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13781.0,13778.2,us,6478510.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,50,13904.4,13903.5,us,6676970.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13328.3,13326.8,us,6697950.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,50,13970.8,13968.1,us,6646080.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,14054.7,14051.7,us,6352430.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,53,14109.0,14105.5,us,6208810.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13561.6,13560.0,us,6582800.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,52,13457.6,13456.0,us,6633660.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,50,13548.8,13547.5,us,6852400.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,50,13758.3,13756.9,us,6748100.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
48,2000,1288790,systematic,0.49,1.9979,49,13710.0,13709.1,us,6909840.0,,,,,4048,2048,0.617079,1,2000,2000,2864260.0
