snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
14,128,2320758,systematic,0.5312,1.9908,48,14227.7,14226.6,us,6797230.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,37,17025.3,17012.2,us,7374110.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,40,16408.2,16398.8,us,7076210.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,41,16928.0,16916.3,us,6692440.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,41,14830.0,14829.0,us,7634410.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,42,15378.3,15375.9,us,7187600.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,45,14907.6,14906.7,us,6919560.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,44,15364.4,15363.9,us,6866230.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,42,14885.8,14884.0,us,7425120.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,39,18690.3,18667.1,us,6375750.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,47,15432.9,15426.7,us,6401770.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,48,15132.4,15129.9,us,6391400.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,47,15203.3,15201.0,us,6496830.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,48,14669.5,14668.5,us,6592410.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,43,15194.8,15188.0,us,7107300.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
14,128,2320758,systematic,0.5312,1.9908,44,15245.6,15238.4,us,6922770.0,,,,,2176,2048,0.663248,1,128,128,3078570.0
