snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
43,1000,3351582,systematic,0.515,1.9986,33,23137.3,23133.5,us,6080180.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,32,23022.1,23008.8,us,6304180.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,33,21664.6,21662.6,us,6493030.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,32,23664.5,23656.7,us,6131530.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,33,22450.6,22444.1,us,6266950.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,27,24347.9,24330.9,us,7065620.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,22,33308.1,33224.7,us,6350220.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,31,23374.8,23358.1,us,6410220.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,28,24154.9,24129.8,us,6870050.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,31,23123.9,23109.3,us,6479250.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,34,20897.6,20893.2,us,6534150.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,33,20402.5,20401.2,us,6894520.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,33,20848.1,20845.1,us,6747690.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,34,20480.4,20468.5,us,6669730.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,33,20770.3,20763.8,us,6774100.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,34,20533.1,20527.1,us,6650680.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,34,20101.2,20097.2,us,6792960.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,34,20233.5,20229.0,us,6748700.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,34,20844.2,20839.3,us,6551040.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
43,1000,3351582,systematic,0.515,1.9986,34,20655.6,20651.9,us,6610500.0,,,,,3048,2048,0.91629,1,1000,1000,4253100.0
