snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
10,128,257862,systematic,0.3984,1.9681,35,19570.2,19567.4,us,6777520.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,32,23743.4,23722.7,us,6114480.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,32,22870.4,22853.7,us,6346960.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,33,23042.8,23027.0,us,6108310.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,31,20756.7,20754.0,us,7214560.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,32,20417.5,20416.2,us,7104740.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,32,20619.5,20616.5,us,7035720.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,33,20692.6,20689.4,us,6798460.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,32,20649.2,20645.9,us,7025680.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,32,20648.7,20646.5,us,7025490.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,33,21648.4,21645.0,us,6498310.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,34,20540.2,20538.3,us,6647060.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,34,20757.3,20754.1,us,6577950.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,34,20330.6,20327.5,us,6715990.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,33,20973.4,20963.7,us,6709510.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,33,20762.2,20752.1,us,6777930.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,35,21055.3,21047.4,us,6300950.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
10,128,257862,systematic,0.3984,1.9681,35,20730.3,20724.0,us,6399270.0,,,,,2176,2048,0.879555,1,128,128,4082590.0
