snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
30,512,1289205,systematic,0.4961,1.9823,37,18775.5,18774.2,us,6682040.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,34,21464.3,21449.7,us,6364610.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,34,19344.5,19338.9,us,7059290.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,35,20980.8,20967.4,us,6325000.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,34,18668.3,18666.8,us,7313470.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,36,19591.4,19590.0,us,6581660.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,33,21048.2,21036.0,us,6686450.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,30,23195.1,23171.1,us,6677350.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,31,23479.4,23443.2,us,6386960.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,31,22096.0,22079.6,us,6781400.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,37,19045.1,19041.5,us,6588260.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,36,18845.7,18843.6,us,6842370.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,38,18546.4,18545.8,us,6586340.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,36,19109.5,19096.6,us,6751730.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,36,18660.8,18654.2,us,6911840.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
30,512,1289205,systematic,0.4961,1.9823,37,18624.8,18619.5,us,6737580.0,,,,,2560,2048,0.823751,1,512,512,3823560.0
