snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
9,64,4383722,systematic,0.3906,1.915,49,14254.9,14253.9,us,6645710.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,40,16336.7,16327.5,us,7107120.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,43,16448.3,16436.8,us,6567280.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,40,16269.5,16260.0,us,7136590.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,43,15380.0,15374.9,us,7020910.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,41,15046.3,15046.5,us,7524060.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,43,15137.1,15134.6,us,7132340.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,47,15100.7,15097.6,us,6541330.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,44,14488.8,14488.1,us,7281300.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,45,14957.6,14955.9,us,6896810.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,48,14795.7,14793.5,us,6536740.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,46,15239.7,15236.7,us,6622520.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,48,15188.2,15186.0,us,6367760.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,43,14613.8,14613.0,us,7386960.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,48,15176.3,15168.2,us,6375260.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,49,14609.6,14605.3,us,6485830.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,44,15764.3,15755.7,us,6695470.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,47,14810.5,14806.5,us,6669950.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,44,15038.2,15032.5,us,7017590.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,44,15065.1,15062.1,us,7003790.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,47,15311.2,15305.2,us,6452610.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,47,14531.8,14529.5,us,6797130.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,47,14870.4,14869.1,us,6641850.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,47,15038.2,15033.9,us,6569070.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,45,14646.7,14643.8,us,7043780.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,46,15100.5,15098.6,us,6683120.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,48,14748.7,14747.0,us,6557320.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
9,64,4383722,systematic,0.3906,1.915,47,14859.3,14857.0,us,6647290.0,,,,,2112,2048,0.644215,1,64,64,2990220.0
