snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
34,512,3351933,systematic,0.5117,1.9981,28,24927.5,24927.6,us,6650200.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,23,30447.5,30413.5,us,6635560.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,26,24723.9,24721.3,us,7221500.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,27,28112.8,28096.0,us,6118770.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,26,24326.4,24324.2,us,7339410.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,28,27920.3,27902.1,us,5941260.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,28,27456.8,27439.0,us,6041530.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,27,27794.4,27771.5,us,6190260.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,26,30134.4,30093.1,us,5932430.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,27,28374.0,28347.2,us,6064550.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,27,24835.1,24830.6,us,6923440.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24095.6,24092.3,us,6643500.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,23992.6,23992.0,us,6671250.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24531.2,24520.9,us,6527370.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24784.0,24775.3,us,6460350.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24120.9,24113.4,us,6637690.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24033.1,24025.4,us,6662000.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24700.9,24691.1,us,6482380.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24890.3,24883.8,us,6432170.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24044.0,24039.4,us,6658100.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,28,24358.7,24355.3,us,6806460.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24351.8,24347.1,us,6573960.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,28,24165.7,24162.5,us,6860760.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,28,24360.8,24353.8,us,6806860.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,28,24173.4,24170.2,us,6858590.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,23913.8,23911.3,us,6693780.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24881.0,24876.4,us,6434080.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,28,24126.9,24124.2,us,6871670.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,28,24793.6,24789.9,us,6687130.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,23744.6,23742.1,us,6741480.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,27,24290.1,24286.3,us,7078600.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24927.0,24917.4,us,6423510.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,23749.6,23747.0,us,6740090.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,28,23620.8,23618.4,us,7018830.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24065.4,24062.2,us,6651790.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,23648.1,23644.4,us,6769330.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,23716.3,23713.4,us,6749640.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,23887.0,23884.5,us,6701290.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,30,24791.7,24787.9,us,6241840.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24747.9,24742.9,us,6468820.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,26,26143.4,26131.0,us,6831930.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,30,23608.9,23604.7,us,6554710.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,30,23977.2,23974.1,us,6453700.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,23918.3,23914.5,us,6692870.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,23924.2,23916.5,us,6692330.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24141.8,24138.1,us,6630900.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24485.1,24480.0,us,6538260.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,25,26898.7,26873.4,us,6908910.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,30,23843.8,23841.4,us,6489630.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
34,512,3351933,systematic,0.5117,1.9981,29,24458.1,24456.3,us,6544620.0,,,,,2560,2048,1.06171,1,512,512,4928100.0
