snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
29,512,773523,systematic,0.5527,1.9859,38,18043.9,18041.8,us,6770320.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,35,21349.6,21334.6,us,6216130.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,34,21030.1,21017.1,us,6495630.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,32,21330.6,21315.1,us,6805100.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,35,19953.7,19951.5,us,6647040.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,33,19121.4,19119.2,us,7356790.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,32,21685.1,21665.0,us,6695220.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,36,21405.8,21395.8,us,6026180.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,36,19962.8,19957.3,us,6460540.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,35,20976.3,20963.2,us,6326270.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,37,19365.0,19360.7,us,6479620.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,37,19161.5,19158.6,us,6547980.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,38,18526.3,18525.2,us,6593640.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,37,18800.0,18792.1,us,6675680.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,37,19025.7,19017.2,us,6596670.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,36,18701.1,18696.3,us,6896280.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,35,18799.0,18794.0,us,7056430.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,37,18998.8,18993.6,us,6604870.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
29,512,773523,systematic,0.5527,1.9859,35,18672.3,18667.9,us,7104090.0,,,,,2560,2048,0.841107,1,512,512,3904130.0
