snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
52,2000,3350854,systematic,0.5075,1.9955,56,11905.0,11903.4,us,6963250.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,48,12933.2,12927.6,us,7480210.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,48,12792.1,12786.6,us,7562700.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,55,12385.0,12384.1,us,6814680.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,51,11785.5,11785.1,us,7722710.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,55,13108.6,13099.0,us,6442780.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,47,13303.9,13296.9,us,7427170.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,52,13169.5,13161.8,us,6781940.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,51,11927.7,11925.1,us,7632030.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,51,13310.3,13299.6,us,6843260.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,60,11878.0,11877.1,us,6513470.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,60,11921.3,11918.9,us,6490620.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11505.7,11504.1,us,6614370.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,59,12082.9,12075.2,us,6515170.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11797.2,11791.0,us,6453440.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11465.5,11462.3,us,6638520.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,62,11470.5,11468.1,us,6528150.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11575.1,11572.7,us,6575210.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,59,11988.9,11984.5,us,6564500.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,60,11954.3,11952.1,us,6472580.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11743.1,11739.8,us,6481600.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,60,12105.8,12101.6,us,6392600.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,62,11849.0,11846.2,us,6319790.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11539.9,11538.3,us,6594770.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11638.0,11636.2,us,6539280.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,54,11797.3,11795.3,us,7287320.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,58,11800.3,11799.3,us,6782460.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,60,11741.2,11740.0,us,6589500.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11978.4,11975.8,us,6353880.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,60,11513.7,11512.7,us,6719610.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,59,12033.7,12031.2,us,6539010.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,60,11496.3,11495.4,us,6729700.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11944.4,11942.2,us,6371730.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,59,11693.7,11692.7,us,6728300.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,62,11378.2,11377.2,us,6580270.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,59,11610.1,11608.6,us,6777050.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,58,12028.9,12026.2,us,6654500.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,56,11761.7,11760.5,us,7047890.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,57,11796.8,11795.6,us,6903610.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,60,12034.0,12029.0,us,6431200.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,62,11320.1,11319.3,us,6613950.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11432.8,11431.4,us,6656450.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11427.7,11426.0,us,6659610.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,59,11682.2,11679.8,us,6735750.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,60,11546.3,11545.3,us,6700650.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,61,11581.1,11579.4,us,6571360.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,60,11574.6,11573.2,us,6684470.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,59,11881.8,11880.4,us,6622020.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
52,2000,3350854,systematic,0.5075,1.9955,62,11436.4,11435.4,us,6546810.0,,,,,4048,2048,0.52864,1,2000,2000,2453760.0
