snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
19,256,257855,systematic,0.4727,1.9926,35,19462.7,19460.3,us,6814840.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,31,22482.2,22471.4,us,6663180.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,32,24153.4,24123.3,us,6012930.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,31,22822.1,22806.4,us,6565300.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,34,19897.3,19896.1,us,6861610.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,30,20458.7,20457.3,us,7563170.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,29,20136.4,20133.8,us,7949680.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,33,22798.6,22784.1,us,6173430.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,33,20604.0,20601.7,us,6827410.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,33,21222.6,21217.1,us,6629360.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,35,20221.1,20217.5,us,6559590.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,35,20291.2,20289.2,us,6536400.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
19,256,257855,systematic,0.4727,1.9926,35,20223.8,20222.1,us,6558100.0,,,,,2304,2048,0.878595,1,256,256,4078130.0
