snip,length,start,method,gc,entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,BadCharTable_Bytes,ComparisonsPerChar,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
12,128,1289310,systematic,0.4453,1.9489,57,12182.9,12181.9,us,6684740.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,45,14068.8,14061.3,us,7335610.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,47,13961.2,13952.5,us,7078200.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,48,14369.0,14359.4,us,6734350.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,47,12737.5,12736.5,us,7754010.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,51,13038.3,13036.2,us,6981530.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,51,12662.6,12662.0,us,7187890.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,48,12671.7,12670.8,us,7631810.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,47,13068.4,13065.8,us,7558580.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,50,12746.8,12745.8,us,7283410.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12865.1,12864.5,us,6443040.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,55,13099.1,13095.5,us,6444490.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,51,12947.6,12946.8,us,7029770.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12773.5,12771.6,us,6489940.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,51,12462.4,12457.5,us,7305890.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,55,12720.5,12715.2,us,6637210.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,55,12785.5,12781.5,us,6602800.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12813.2,12809.2,us,6470860.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,55,12680.8,12678.4,us,6656510.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12851.5,12849.0,us,6450810.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,55,12726.5,12724.1,us,6632590.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,55,12945.1,12941.1,us,6521380.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12801.9,12800.0,us,6475530.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,55,12642.7,12640.6,us,6676380.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12727.5,12725.3,us,6513540.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,54,12630.7,12629.1,us,6806210.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,53,12618.2,12616.9,us,6941380.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,54,12866.6,12863.6,us,6682150.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12902.9,12900.2,us,6425200.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,51,12836.7,12834.6,us,7091230.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,54,12997.1,12995.2,us,6614490.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,49,12537.0,12535.9,us,7556480.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,57,12899.0,12897.5,us,6313830.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12638.0,12636.8,us,6559140.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12756.3,12754.5,us,6498620.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,53,12639.7,12638.1,us,6929690.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,44,12892.5,12890.1,us,8183930.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12471.5,12470.1,us,6646860.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,53,13040.7,13036.7,us,6717820.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,55,12638.7,12637.3,us,6678160.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,54,12879.0,12877.2,us,6675080.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12589.6,12588.5,us,6584310.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12582.3,12580.5,us,6588520.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12573.5,12571.4,us,6593300.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12567.0,12565.9,us,6596140.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,55,12851.4,12849.5,us,6567860.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,54,12425.8,12424.5,us,6918290.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,57,12446.3,12444.9,us,6543470.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,56,12802.9,12801.6,us,6474730.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
12,128,1289310,systematic,0.4453,1.9489,51,12379.1,12378.0,us,7352780.0,,,,,2176,2048,0.572553,1,128,128,2657590.0
