2025-12-09T12:35:43+00:00
Running ./benchmark_runner
Run on (8 X 1485.86 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1280 KiB (x4)
  L3 Unified 10240 KiB (x1)
Load Average: 1.43, 1.60, 1.69
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"AllocatedMemory_Bytes","BadCharTable_Bytes","ChosenAlgorithm","ComparisonsPerChar","LPS_Bytes","MaskTable_Bytes","Matches","PatternLength","ReverseComplement_Bytes","TotalComparisons"
"snip00001 len=64 start=257866 method=systematic gc=0.3906 ent=1.9621/Hybrid",121,6448.05,6446.24,us,5.95088e+06,,,,,2112,0,3,2,0,2048,1,64,64,9.2833e+06
"snip00002 len=64 start=773598 method=systematic gc=0.6094 ent=1.9645/Hybrid",102,6077.01,6076.08,us,7.48944e+06,,,,,2112,0,3,2,0,2048,1,64,64,9.2833e+06
"snip00003 len=64 start=1289330 method=systematic gc=0.4688 ent=1.9079/Hybrid",116,6445.06,6444.35,us,6.2092e+06,,,,,2112,0,3,2,0,2048,1,64,64,9.2833e+06
"snip00004 len=64 start=1805062 method=systematic gc=0.4688 ent=1.9576/Hybrid",110,5805.74,5804.59,us,7.26956e+06,,,,,2112,0,3,2,0,2048,1,64,64,9.2833e+06
"snip00005 len=64 start=2320794 method=systematic gc=0.5156 ent=1.9816/Hybrid",119,6045.82,6044.92,us,6.4526e+06,,,,,2112,0,3,2,0,2048,1,64,64,9.2833e+06
"snip00006 len=64 start=2836526 method=systematic gc=0.4219 ent=1.9816/Hybrid",111,5591.66,5590.66,us,7.47975e+06,,,,,2112,0,3,2,0,2048,1,64,64,9.2833e+06
"snip00007 len=64 start=3352258 method=systematic gc=0.5781 ent=1.9691/Hybrid",121,5585.19,5584.49,us,6.86916e+06,,,,,2112,0,3,2,0,2048,1,64,64,9.2833e+06
"snip00008 len=64 start=3867990 method=systematic gc=0.5312 ent=1.9362/Hybrid",110,5562.45,5561.87,us,7.5868e+06,,,,,2112,0,3,2,0,2048,1,64,64,9.2833e+06
"snip00009 len=64 start=4383722 method=systematic gc=0.3906 ent=1.9150/Hybrid",114,5568.6,5568,us,7.31254e+06,,,,,2112,0,3,2,0,2048,1,64,64,9.2833e+06
"snip00010 len=128 start=257862 method=systematic gc=0.3984 ent=1.9681/Hybrid",35,20297,20293.8,us,6.53493e+06,,,,,2176,2048,1,0.879555,0,0,1,128,128,4.08259e+06
